A	A	dt	A	a	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
Myra	Myra	np1	Myra	Myra	0
Momanyn	Momanyn	np1	Momanyn	Momanyn	0
,	,	,	,	,	0
the	the	dt	the	the	0
Jariff	Jariff	np1	Jariff	Jariff	0
,	,	,	,	,	0
the	the	dt	the	the	0
Hazeni	Hazeni	np2	Hazeni	hazeni	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
kingdoms	kingdoms	n2	kingdoms	kingdom	0
God	God	np1	God	God	0
maintaine	maintaine	vvi	maintain	maintain	0
and	and	cc	and	and	0
advance	advance	vvi	advance	advance	0
his	his	po31	his	his	0
authoritie	authoritie	n1	authority	authority	0
:	:	:	:	:	0
Unto	Unto	p-acp	Unto	unto	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
famous	famous	j	famous	famous	0
,	,	,	,	,	0
right	right	av-jn	right	right	0
noble	noble	j	noble	noble	0
,	,	,	,	,	0
&	&	cc	&	and	0
right	right	vvi	right	right	0
highly	highly	av-j	highly	high	0
esteemed	esteemed	j-vvn	esteemed	esteem	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Erle	Erle	np1	Erle	Erle	0
of	of	pp-f	of	of	0
Leicester	Leicester	np1	Leicester	Leicester	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
due	due	j-jn	due	due	0
praises	praises	n2	praises	praise	0
given	given	vvn	given	give	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
due	due	j-jn	due	due	0
blessings	blessings	n2	blessings	blessing	0
and	and	cc	and	and	0
salutations	salutations	n2	salutations	salutation	0
rendred	rendred	vvn	rendered	render	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
prophet	prophet	n1	prophet	prophet	0
Mahumet	Mahumet	np1	Mahumet	Mahumet	0
.	.	.	.	.	1
These	These	d	These	these	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
understand	understand	vvi	understand	understand	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
letters	letters	n2	letters	letter	0
arrived	arrived	vvn	arrived	arrive	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
royal	royal	j	royal	royal	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
wel	wel	av	well	well	0
perceive	perceive	vvb	perceive	perceive	0
the	the	dt	the	the	0
contents	contents	n2	contents	content	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
And	And	cc	And	and	0
your	your	po22	your	your	0
Ambassador	Ambassador	n1	Ambassador	ambassador	0
which	which	r-crq	which	which	0
remaineth	remaineth	vvz	remains	remain	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Court	Court	n1	Court	court	0
told	told	vvd	told	tell	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
slownesse	slownesse	n1	slowness	slowness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gages	gages	n2	gages	gage	0
or	or	cc	or	or	0
pledges	pledges	n2	pledges	pledge	0
until	until	c-acp	until	until	0
this	this	d	this	this	0
time	time	n1	time	time	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
reckoning	reckoning	vvg	reckoning	reckon	0
we	we	pns12	we	we	0
accept	accept	vvb	accept	accept	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
holde	holde	vvb	hold	hold	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
as	as	c-acp	as	as	0
satisfied	satisfied	vvn	satisfied	satisfy	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
wherof	wherof	c-crq	whereof	whereof	0
you	you	pn22	you	you	0
write	write	vvb	write	write	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
concerning	concerning	vvg	concerning	concern	0
John	John	np1	John	John	0
Herman	Herman	np1	Herman	Herman	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
selfe	selfe	n1	self	self	0
same	same	d	same	same	0
complaint	complaint	n1	complaint	complaint	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Ambassador	Ambassador	n1	Ambassador	ambassador	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
comming	comming	n-vvg	coming	come	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
letter	letter	n1	letter	letter	0
,	,	,	,	,	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
already	already	av	already	already	0
commaunded	commaunded	vvn	commanded	command	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
complaint	complaint	n1	complaint	complaint	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Ambassadour	Ambassadour	n1	Ambassador	ambassador	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
he	he	pns31	he	he	0
stil	stil	av	still	still	0
remaineth	remaineth	vvz	remains	remain	0
in	in	p-acp	in	in	0
hold	hold	n1	hold	hold	0
,	,	,	,	,	0
and	and	cc	and	and	0
shal	shal	vmb	shall	shall	0
so	so	av	so	so	0
continue	continue	vvi	continue	continue	0
until	until	p-acp	until	until	0
further	further	jc	further	further	0
justice	justice	n1	justice	justice	0
be	be	vbb	be	be	0
done	done	vdn	done	do	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
accord	accord	vvi	accord	accord	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
431	431	crd	431	431	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
ing	ing	zz	ing	ing	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
desert	desert	n1	desert	desert	0
.	.	.	.	.	1
And	And	cc	And	and	0
so	so	av	so	so	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
keepe	keepe	vvb	keep	keep	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
safegard	safegard	n1	safeguard	safeguard	0
.	.	.	.	.	1
Written	Written	j-vvn	Written	write	0
at	at	p-acp	at	at	0
our	our	po12	our	our	0
royall	royall	j	royal	royal	0
court	court	n1	court	court	0
in	in	p-acp	in	in	0
Marocco	Marocco	np1	Marocco	Morocco	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
maintaine	maintaine	vvb	maintain	maintain	0
,	,	,	,	,	0
the	the	dt	the	the	0
20.	20.	crd	20.	20.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
moneth	moneth	n1	month	month	0
Remodan	Remodan	np1	Remodan	Remodan	0
,	,	,	,	,	0
Anno	Anno	fw-la	Anno	anno	0
|	|	|	|	|	0
|	|	|	|	|	0
996.	996.	crd	996.	996.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
^	^	^	^	^	0
/	/	/	/	/	0
/	/	/	/	/	0
2^1587	2^1587	n1	2^1587	2^1587	0
.	.	.	.	.	1
77	77	crd	77	77	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
.	.	.	.	.	1
