A	A	dt	A	a	0
of	of	pp-f	of	of	0
May	May	vmb	May	may	0
last	last	vvi	last	last	0
,	,	,	,	,	0
1596.	1596.	crd	1596.	1596.	0
)	)	)	)	)	0
being	being	vbg	being	be	0
there	there	a-acp	there	there	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
other	other	n-jn	other	other	0
noble	noble	j	noble	noble	0
Peeres	Peeres	n2	Peers	peer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Earle	Earle	n1	Earl	earl	0
of	of	pp-f	of	of	0
Sussex	Sussex	np1	Sussex	Sussex	0
,	,	,	,	,	0
the	the	dt	the	the	0
L.	L.	n1	L.	lord	0
Thomas	Thomas	np1	Thomas	Thomas	0
Howard	Howard	np1	Howard	Howard	0
,	,	,	,	,	0
the	the	dt	the	the	0
L.	L.	n1	L.	lord	0
Harbert	Harbert	np1	Harbert	Harbert	0
,	,	,	,	,	0
the	the	dt	the	the	0
L.	L.	n1	L.	lord	0
Warden	Warden	np1	Warden	Warden	0
Sir	Sir	n1	Sir	sir	0
Walter	Walter	np1	Walter	Walter	0
Raleigh	Raleigh	np1	Raleigh	Raleigh	0
:	:	:	:	:	0
the	the	dt	the	the	0
L.	L.	n1	L.	lord	0
Marshall	Marshall	j	Marshal	martial	0
Sir	Sir	n1	Sir	sir	0
Francis	Francis	np1	Francis	Francis	0
Vere	Vere	np1	Vere	Vere	0
:	:	:	:	:	0
the	the	dt	the	the	0
L.	L.	n1	L.	lord	0
Burk	Burk	np1	Burk	Burk	0
,	,	,	,	,	0
Don	Don	n1	DONE	don	0
Christopher	Christopher	np1	Christopher	Christopher	0
young	young	j	young	young	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Portingall	Portingall	np1	Portingall	Portugal	0
,	,	,	,	,	0
young	young	j	young	young	0
Count	Count	n1	Count	count	0
Lodovick	Lodovick	np1	Lodovick	Lodovick	0
of	of	pp-f	of	of	0
Nassaw	Nassaw	np1	Nassaw	Nassaw	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Admirall	Admirall	n1	Admiral	admiral	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hollanders	Hollanders	np2	Hollanders	Hollander	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
John	John	np1	John	John	0
Vanderfoord	Vanderfoord	np1	Vanderfoord	Vanderfoord	0
:	:	:	:	:	0
besides	besides	p-acp	beside	beside	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Knights	Knights	n2	Knights	knight	0
and	and	cc	and	and	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
woorth	woorth	n1	worth	worth	0
attending	attending	vvg	attending	attend	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
most	most	av-ds	most	most	0
honorable	honorable	j	honourable	honourable	0
Action	Action	n1	Actium	action	0
:	:	:	:	:	0
It	It	pn31	It	it	0
pleased	pleased	vvd	pleased	please	0
them	them	pno32	them	they	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
their	their	po32	their	their	0
abode	abode	n1	abided	abode	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
new	new	j	new	new	0
furnishing	furnishing	n-vvg	furnishing	furnish	0
and	and	cc	and	and	0
revictualing	revictualing	vvg	revictualing	revictual	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Majesties	Majesties	ng1	Majesties	majesty	0
Royall	Royall	j	Royal	royal	0
Navie	Navie	n1	Navy	navy	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
expecting	expecting	vvg	expecting	expect	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
from	from	p-acp	from	from	0
divers	divers	j	diverse	diverse	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Realme	Realme	n1	Realm	realm	0
,	,	,	,	,	0
and	and	cc	and	and	0
were	were	vbdr	were	be	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
wanting	wanting	vvg	wanting	want	0
:	:	:	:	:	0
making	making	vvg	making	make	0
that	that	cst	that	that	0
place	place	n1	place	place	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
seeme	seeme	vvi	seem	seem	0
the	the	dt	the	the	0
Rendevous	Rendevous	n1	Rendezvous	rendezvous	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Fleete	Fleete	n1	Fleet	fleet	0
,	,	,	,	,	0
thereto	thereto	av	thereto	thereto	0
complete	complete	j	complete	complete	0
the	the	dt	the	the	0
full	full	j	full	full	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
such	such	d	such	such	0
companies	companies	n2	companies	company	0
both	both	d	both	both	0
for	for	p-acp	for	for	0
sea	sea	n1	sea	sea	0
and	and	cc	and	and	0
land	land	n1	land	land	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
deepe	deepe	j-jn	deep	deep	0
wisedomes	wisedomes	n2	wisdoms	wisdom	0
thought	thought	vvd	thought	think	0
meete	meete	j	meet	meet	0
and	and	cc	and	and	0
agreed	agreed	vvn	agreed	agree	0
upon	upon	p-acp	upon	upon	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
236	236	crd	236	236	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
All	All	d	All	all	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
their	their	po32	their	their	0
abode	abode	n1	abided	abode	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
zealous	zealous	j	zealous	zealous	0
and	and	cc	and	and	0
diligent	diligent	j	diligent	diligent	0
care	care	n1	care	care	0
had	had	vhd	had	have	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
dayly	dayly	av-j	daily	daily	0
and	and	cc	and	and	0
reverently	reverently	av-j	reverently	reverent	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
frequented	frequented	vvn	frequented	frequent	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
for	for	p-acp	for	for	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
and	and	cc	and	and	0
civill	civill	j	civil	civil	0
orders	orders	n2	order	order	0
of	of	pp-f	of	of	0
militarie	militarie	j	military	military	0
discipline	discipline	n1	discipline	discipline	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
great	great	j	great	great	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
rejoycing	rejoycing	vvg	rejoicing	rejoice	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
and	and	cc	and	and	0
well	well	av	well	well	0
disposed	disposed	vvn	disposed	dispose	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
appeare	appeare	vvi	appear	appear	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
small	small	j	small	small	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
pardon	pardon	n1	pardon	pardon	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
expected	expected	vvn	expected	expect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
offenders	offenders	n2	offenders	offender	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
neglect	neglect	vvi	neglect	neglect	0
their	their	po32	their	their	0
duties	duties	n2	duties	duty	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
due	due	j-jn	due	due	0
observation	observation	n1	observation	observation	0
of	of	pp-f	of	of	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
importance	importance	n1	importance	importance	0
:	:	:	:	:	0
Their	Their	po32	Their	their	0
orders	orders	n2	order	order	0
,	,	,	,	,	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
decrees	decrees	n2	decrees	decree	0
being	being	vbg	being	be	0
once	once	a-acp	once	once	0
published	published	vvn	published	publish	0
:	:	:	:	:	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
8.	8.	crd	8.	8.	0
or	or	cc	or	or	0
9.	9.	crd	9.	9	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
two	two	crd	two	two	0
offenders	offenders	n2	offenders	offender	0
executed	executed	vvn	executed	execute	0
a	a	dt	a	a	0
little	little	j	little	little	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
very	very	j	very	very	0
fayre	fayre	j	fair	fair	0
pleasant	pleasant	j	pleasant	pleasant	0
greene	greene	j-jn	green	green	0
,	,	,	,	,	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Ho	Ho	uh	Ho	ho	0
:	:	:	:	:	0
the	the	dt	the	the	0
one	one	pi	one	one	0
for	for	p-acp	for	for	0
beginning	beginning	n1	beginning	beginning	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
muteny	muteny	n1	mutiny	mutiny	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
company	company	n1	company	company	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
for	for	p-acp	for	for	0
running	running	vvg	running	run	0
away	away	av	away	away	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Colours	Colours	n2	Colours	colour	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
about	about	a-acp	about	about	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
Regiment	Regiment	n1	Regiment	regiment	0
,	,	,	,	,	0
an	an	dt	and	a	0
other	other	n-jn	other	other	0
for	for	p-acp	for	for	0
murthering	murthering	vvg	murdering	murder	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
companions	companions	n2	companions	companion	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
a	a	dt	a	a	0
quarrell	quarrell	n1	quarrel	quarrel	0
betweene	betweene	p-acp	between	between	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
rising	rising	vvg	rising	rise	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
supposed	supposed	vvn	supposed	suppose	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
drinke	drinke	n1	drink	drink	0
,	,	,	,	,	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
order	order	n1	order	order	0
of	of	pp-f	of	of	0
Martial	Martial	j	Martial	martial	0
!	!	!	!	!	0
law	law	n1	law	law	0
,	,	,	,	,	0
presently	presently	av-j	presently	present	0
tyed	tyed	vvn	tied	tie	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
partie	partie	n1	party	party	0
so	so	av	so	so	0
murthered	murthered	vvn	murdered	murder	0
,	,	,	,	,	0
and	and	cc	and	and	0
foorthwith	foorthwith	av	forthwith	forthwith	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
so	so	av	so	so	0
cast	cast	vvn	cast	cast	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Moreover	Moreover	av	Moreover	moreover	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
28.	28.	crd	28.	28.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
moneth	moneth	n1	month	month	0
,	,	,	,	,	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
(	(	(	(	(	0
whose	whose	rg-crq	whose	who	0
name	name	n1	name	name	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
forbeare	forbeare	vvi	forbear	forbear	0
)	)	)	)	)	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
sound	sound	n1	found	sound	0
of	of	pp-f	of	of	0
Drumme	Drumme	n1	Drum	drum	0
publikely	publikely	av-j	publicly	public	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
streetes	streetes	n2	streets	street	0
disgraced	disgraced	vvn	disgraced	disgrace	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
sort	sort	n1	sort	sort	0
disgraded	disgraded	vvn	disgraded	disgrade	0
,	,	,	,	,	0
and	and	cc	and	and	0
cashierd	cashierd	vvn	cashiered	cashier	0
for	for	p-acp	for	for	0
bearing	bearing	vvg	bearing	bear	0
any	any	d	any	any	0
farther	farther	jc	farther	far	0
Office	Office	n1	Office	office	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
taking	taking	n-vvg	taking	take	0
of	of	pp-f	of	of	0
money	money	n1	money	money	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
corruption	corruption	n1	corruption	corruption	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
certaine	certaine	j	certain	certain	0
prest	prest	j-vvn	pressed	press	0
souldiers	souldiers	n2	soldiers	soldier	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
placing	placing	vvg	placing	place	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
roomes	roomes	n2	rooms	room	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
unfit	unfit	j	unfit	unfit	0
for	for	p-acp	for	for	0
service	service	n1	service	service	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
lesse	lesse	dc	less	less	0
sufficiency	sufficiency	n1	sufficiency	sufficiency	0
and	and	cc	and	and	0
abilitie	abilitie	n1	ability	ability	0
.	.	.	.	.	1
This	This	d	This	this	0
severe	severe	j	severe	severe	0
executing	executing	n-vvg	executing	execute	0
of	of	pp-f	of	of	0
justice	justice	n1	justice	justice	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
very	very	av	very	very	0
first	first	ord	first	first	0
did	did	vdd	did	do	0
breed	breed	vvi	breed	breed	0
such	such	d	such	such	0
a	a	dt	a	a	0
deepe	deepe	j-jn	deep	deep	0
terror	terror	n1	terror	terror	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
armie	armie	n1	army	army	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
seemed	seemed	vvd	seemed	seem	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
off	off	a-acp	off	off	0
all	all	d	all	all	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
like	like	j	like	like	0
disorder	disorder	n1	disorder	disorder	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
afterwards	afterwards	av	afterwards	afterward	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
attempted	attempted	vvn	attempted	attempt	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
And	And	cc	And	and	0
here	here	av	here	here	0
before	before	p-acp	before	before	0
their	their	po32	their	their	0
departure	departure	n1	departure	departure	0
from	from	p-acp	from	from	0
Plymmouth	Plymmouth	np1	Plymmouth	Plymmouth	0
,	,	,	,	,	0
it	it	pn31	it	it	0
pleased	pleased	vvd	pleased	please	0
their	their	po32	their	their	0
Lordships	Lordships	n2	Lordship's	lordship	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
,	,	,	,	,	0
and	and	cc	and	and	0
make	make	vvi	make	make	0
knowen	knowen	vvn	known	know	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
as	as	p-acp	as	as	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
concerned	concerned	vvd	concerned	concern	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
both	both	d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Latine	Latine	jp	Latin	latin	0
,	,	,	,	,	0
French	French	jp	French	french	0
,	,	,	,	,	0
Dutch	Dutch	jp	Dutch	dutch	0
,	,	,	,	,	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
237	237	crd	237	237	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
English	English	jp	English	english	0
and	and	cc	and	and	0
Spanish	Spanish	jp	Spanish	spanish	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
,	,	,	,	,	0
just	just	j	just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
urgent	urgent	j	urgent	urgent	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
time	time	n1	time	time	0
provoked	provoked	vvd	provoked	provoke	0
her	her	po31	her	her	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
undertake	undertake	vvi	undertake	undertake	0
the	the	dt	the	the	0
preparing	preparing	vvg	preparing	prepare	0
and	and	cc	and	and	0
setting	setting	vvg	setting	set	0
forth	forth	av	forth	forth	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Navie	Navie	n1	Navy	navy	0
,	,	,	,	,	0
annexing	annexing	vvg	annexing	annex	0
thereunto	thereunto	av	thereunto	thereunto	0
a	a	dt	a	a	0
foil	foil	n1	foil	foil	0
declaration	declaration	n1	declaration	declaration	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
their	their	po32	their	their	0
good	good	j	good	good	0
will	will	n1	will	will	0
and	and	cc	and	and	0
pleasure	pleasure	n1	pleasure	pleasure	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
and	and	cc	and	and	0
performed	performed	vvn	performed	perform	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
ment	ment	vvd	meant	mean	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
incurre	incurre	vvi	incur	incur	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
private	private	j	private	private	0
present	present	j	present	present	0
daungers	daungers	n2	dangers	danger	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
were	were	vbdr	were	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
avoyde	avoyde	vvi	avoid	avoid	0
her	her	po31	her	her	0
Majesties	Majesties	ng1	Majesties	majesty	0
future	future	j-jn	future	future	0
indignation	indignation	n1	indignation	indignation	0
and	and	cc	and	and	0
displeasure	displeasure	n1	displeasure	displeasure	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Likewise	Likewise	av	Likewise	likewise	0
now	now	av	now	now	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
instant	instant	n-jn	instant	instant	0
,	,	,	,	,	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
most	most	av-ds	most	most	0
provident	provident	j	provident	provident	0
and	and	cc	and	and	0
godly	godly	j	godly	godly	0
decrees	decrees	n2	decrees	decree	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
devised	devised	vvn	devised	devise	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
honest	honest	j	honest	honest	0
cariage	cariage	n1	carriage	carriage	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
particular	particular	j	particular	particular	0
person	person	n1	person	person	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
degrees	degrees	n2	degrees	degree	0
and	and	cc	and	and	0
vocation	vocation	n1	vocation	vocation	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
made	made	vvn	made	make	0
knowen	knowen	vvn	known	know	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
published	published	vvn	published	publish	0
in	in	p-acp	in	in	0
sundry	sundry	j	sundry	sundry	0
writings	writings	n2	writings	write	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
divers	divers	j	diverse	diverse	0
great	great	j	great	great	0
punishments	punishments	n2	punishments	punishment	0
,	,	,	,	,	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
and	and	cc	and	and	0
appointed	appointed	vvn	appointed	appoint	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
wilfull	wilfull	j	wilful	wilful	0
offenders	offenders	n2	offenders	offender	0
and	and	cc	and	and	0
breakers	breakers	n2	breakers	breaker	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
Thus	Thus	av	Thus	thus	0
then	then	av	then	then	0
,	,	,	,	,	0
all	all	d	all	all	0
things	things	n2	things	thing	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
very	very	av	very	very	0
good	good	j	good	good	0
order	order	n1	order	order	0
and	and	cc	and	and	0
well	well	av	well	well	0
appointed	appointed	vvn	appointed	appoint	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
holy	holy	j	holy	holy	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Omnipotent	Omnipotent	j	Omnipotent	omnipotent	0
God	God	n1	God	god	0
being	being	vbg	being	be	0
most	most	av-ds	most	most	0
religiously	religiously	av-j	religiously	religious	0
and	and	cc	and	and	0
devoutly	devoutly	av-j	devoutly	devout	0
called	called	vvn	called	call	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
