The	The	dt	The	the	0
profite	profite	n1	profit	profit	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
right	right	j-jn	right	right	0
woorship-full	woorship-full	j	worshipful	worshipful	0
fellowship	fellowship	n1	fellowship	fellowship	0
:	:	:	:	:	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
privately	privately	av-j	privately	private	0
bargein	bargein	vvi	bargein	bargein	0
,	,	,	,	,	0
buy	buy	vvb	buy	buy	0
,	,	,	,	,	0
sell	sell	vvb	fell	sell	0
,	,	,	,	,	0
exchange	exchange	n1	exchange	exchange	0
,	,	,	,	,	0
barter	barter	vvb	barter	barter	0
,	,	,	,	,	0
or	or	cc	or	or	0
distribute	distribute	vvi	distribute	distribute	0
any	any	d	any	any	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
merchandize	merchandize	n1	merchandise	merchandise	0
,	,	,	,	,	0
or	or	cc	or	or	0
things	things	n2	things	thing	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
(	(	(	(	(	0
necessary	necessary	j	necessary	necessary	0
tackles	tackles	n2	tackles	tackle	0
and	and	cc	and	and	0
victuals	victuals	n2	victuals	victual	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
shippe	shippe	n1	ship	ship	0
onely	onely	av-j	only	only	0
excepted	excepted	vvn	excepted	except	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
lucre	lucre	n1	lucre	lucre	0
,	,	,	,	,	0
gaine	gaine	n1	gain	gain	0
or	or	cc	or	or	0
profit	profit	n1	profit	profit	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
to	to	pc-acp	to	to	0
nor	nor	ccx	nor	nor	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
private	private	j	private	private	0
lucre	lucre	n1	lucre	lucre	0
,	,	,	,	,	0
gaine	gaine	n1	gain	gain	0
,	,	,	,	,	0
or	or	cc	or	or	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
.	.	.	.	.	1
And	And	cc	And	and	0
further	further	av-jc	further	further	0
,	,	,	,	,	0
If	If	cs	If	if	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
know	know	vvi	know	know	0
any	any	d	any	any	0
boat-swaine	boat-swaine	n1	boatswain	boatswain	0
,	,	,	,	,	0
mariner	mariner	n1	mariner	mariner	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
,	,	,	,	,	0
sell	sell	vvb	fell	sell	0
,	,	,	,	,	0
barter	barter	vvb	barter	barter	0
,	,	,	,	,	0
trucke	trucke	vvi	truck	truck	0
,	,	,	,	,	0
or	or	cc	or	or	0
exchange	exchange	vvi	exchange	exchange	0
any	any	d	any	any	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
marchandizes	marchandizes	n2	merchandizes	merchandize	0
,	,	,	,	,	0
or	or	cc	or	or	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
private	private	j	private	private	0
account	account	n1	account	account	0
,	,	,	,	,	0
reckoning	reckoning	vvg	reckoning	reckon	0
,	,	,	,	,	0
or	or	cc	or	or	0
behalfe	behalfe	n1	behalf	behalf	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
doe	doe	vdi	do	do	0
your	your	po22	your	your	0
best	best	js	best	best	0
to	to	pc-acp	to	to	0
withstand	withstand	vvi	withstand	withstand	0
and	and	cc	and	and	0
let	let	vvi	let	let	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
com-modiously	com-modiously	j	com-modiously	com-modiously	0
so	so	av	so	so	0
doe	doe	vdb	do	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
then	then	av	then	then	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
discharge	discharge	n1	discharge	discharge	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
goods	goods	n2-j	goods	good	0
bought	bought	vvn	bought	buy	0
for	for	p-acp	for	for	0
privat	privat	j	private	private	0
account	account	n1	account	account	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
give	give	vvi	give	give	0
knowledge	knowledge	n1	knowledge	knowledge	0
therof	therof	av	thereof	thereof	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
cape	cape	n1	cape	cape	0
marchant	marchant	n1	merchant	merchant	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
said	said	j-vvn	said	say	0
fellowship	fellowship	n1	fellowship	fellowship	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
time	time	n1	time	time	0
being	being	vbg	being	be	0
.	.	.	.	.	1
And	And	cc	And	and	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
not	not	xx	not	not	0
receive	receive	vvi	receive	receive	0
nor	nor	ccx	nor	nor	0
take	take	vvi	take	take	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
suffer	suffer	vvi	suffer	suffer	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
received	received	vvn	received	receive	0
or	or	cc	or	or	0
taken	taken	vvn	taken	take	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
said	said	j-vvn	said	say	0
ship	ship	n1	ship	ship	0
during	during	p-acp	during	during	0
this	this	d	this	this	0
voyage	voyage	n1	voyage	voyage	0
any	any	d	any	any	0
maner	maner	n1	manner	manner	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
whatsoever	whatsoever	r-crq	whatsoever	whatsoever	0
,	,	,	,	,	0
going	going	vvg	going	go	0
or	or	cc	or	or	0
returning	returning	vvg	returning	return	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
onely	onely	av-j	only	only	0
those	those	d	those	those	0
mariners	mariners	n2	mariners	mariner	0
which	which	r-crq	which	which	0
without	without	p-acp	without	without	0
fraud	fraud	n1	fraud	fraud	0
or	or	cc	or	or	0
guile	guile	n1	guile	guile	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
hired	hired	vvn	hired	hire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
in	in	p-acp	in	in	0
mariners	mariners	ng1	mariners	mariner	0
craft	craft	n1	craft	craft	0
and	and	cc	and	and	0
science	science	n1	science	science	0
onely	onely	av-j	only	only	0
:	:	:	:	:	0
So	So	av	So	so	0
helpe	helpe	vvb	help	help	0
you	you	pn22	you	you	0
God	God	np1	God	God	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
2l6	2l6	n1	2l6	2l6	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
These	These	d	These	these	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
shippes	shippes	n2	ships	ship	0
being	being	vbg	being	be	0
fully	fully	av-j	fully	full	0
furnished	furnished	vvn	furnished	furnish	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
pinnesses	pinnesses	n2	pinnaces	pinnace	0
and	and	cc	and	and	0
boates	boates	n2	boats	boat	0
,	,	,	,	,	0
well	well	av	well	well	0
appointed	appointed	vvn	appointed	appoint	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
artillerie	artillerie	n1	artillery	artillery	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
necessary	necessary	j	necessary	necessary	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
defence	defence	n1	defence	defence	0
with	with	p-acp	with	with	0
al	al	d	all	all	0
the	the	dt	the	the	0
men	men	n2	men	man	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
,	,	,	,	,	0
departed	departed	vvn	departed	depart	0
from	from	p-acp	from	from	0
Ratcliffe	Ratcliffe	np1	Ratcliffe	Ratcliff	0
,	,	,	,	,	0
and	and	cc	and	and	0
valed	valed	vvn	valed	vale	0
unto	unto	p-acp	unto	unto	0
Detford	Detford	np1	Detford	Detford	0
,	,	,	,	,	0
the	the	dt	the	the	0
io	io	zz	io	io	0
.	.	.	.	.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
May	May	np1	May	May	0
,	,	,	,	,	0
1553.	1553.	crd	1553.	1553.	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
11.	11.	crd	11.	11.	0
day	day	n1	day	day	0
about	about	p-acp	about	about	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
,	,	,	,	,	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
Detford	Detford	np1	Detford	Detford	0
,	,	,	,	,	0
passing	passing	vvg	passing	pass	0
by	by	p-acp	by	by	0
Greenwich	Greenwich	np1	Greenwich	Greenwich	0
,	,	,	,	,	0
saluting	saluting	vvg	saluting	salute	0
the	the	dt	the	the	0
kings	kings	ng1	kings	king	0
Majesty	Majesty	n1	Majesty	majesty	0
then	then	av	then	then	0
being	being	vbg	being	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
shooting	shooting	vvg	shooting	shoot	0
ofF	ofF	p-acp	ofF	off	0
our	our	po12	our	our	0
ordinance	ordinance	n1	ordinance	ordinance	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
valed	valed	vvn	valed	vale	0
unto	unto	p-acp	unto	unto	0
Blackwall	Blackwall	np1	Blackwall	Blackwall	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
remained	remained	vvd	remained	remain	0
until	until	p-acp	until	until	0
the	the	dt	the	the	0
17.	17.	crd	17.	17.	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
day	day	n1	day	day	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
we	we	pns12	we	we	0
went	went	vvd	went	go	0
from	from	p-acp	from	from	0
Blackwall	Blackwall	np1	Blackwall	Blackwall	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Woolwich	Woolwich	np1	Woolwich	Woolwich	0
by	by	p-acp	by	by	0
nine	nine	crd	nine	nine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
remained	remained	vvd	remained	remain	0
one	one	crd	one	one	0
tide	tide	n1	tide	tide	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
the	the	dt	the	the	0
same	same	d	same	same	0
night	night	n1	night	night	0
unto	unto	p-acp	unto	unto	0
Heyreth	Heyreth	vvz	Heyreth	heyr	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
18.	18.	crd	18.	18.	0
day	day	n1	day	day	0
from	from	p-acp	from	from	0
Heyreth	Heyreth	vvz	Heyreth	heyr	0
unto	unto	p-acp	unto	unto	0
Gravesend	Gravesend	np1	Gravesend	Gravesend	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
remained	remained	vvd	remained	remain	0
until	until	p-acp	until	until	0
the	the	dt	the	the	0
twentieth	twentieth	ord	twentieth	twenty	0
day	day	n1	day	day	0
:	:	:	:	:	0
that	that	cst	that	that	0
day	day	n1	day	day	0
being	being	vbg	being	be	0
Sater-day	Sater-day	n1	Saturday	saturday	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Gravesend	Gravesend	np1	Gravesend	Gravesend	0
unto	unto	p-acp	unto	unto	0
Tilberie	Tilberie	n1	Tilberie	tilberie	0
Hope	Hope	n1	Hope	hope	0
,	,	,	,	,	0
remaining	remaining	vvg	remaining	remain	0
there	there	a-acp	there	there	0
untill	untill	p-acp	until	until	0
the	the	dt	the	the	0
two	two	crd	two	two	0
and	and	cc	and	and	0
twentieth	twentieth	ord	twentieth	twenty	0
day	day	n1	day	day	0
.	.	.	.	.	1
MaJ	MaJ	np1	MaJ	MaJ	0
-	-	-	-	-	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
22.	22.	crd	22.	22.	0
day	day	n1	day	day	0
from	from	p-acp	from	from	0
Tilbery	Tilbery	np1	Tilbery	Tilbery	0
Hope	Hope	vvb	Hope	hope	0
to	to	p-acp	to	to	0
Hollie	Hollie	n1	Holly	holly	0
haven	haven	n1	haven	haven	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
23.	23.	crd	23.	23.	0
day	day	n1	day	day	0
from	from	p-acp	from	from	0
Hollie	Hollie	n1	Holly	holly	0
Haven	Haven	n1	Haven	haven	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
against	against	p-acp	against	against	0
Lee	Lee	n1	Lee	lee	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
remained	remained	vvd	remained	remain	0
that	that	d	that	that	0
night	night	n1	night	night	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
that	that	cst	that	that	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
was	was	vbds	was	be	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
24.	24.	crd	24.	24.	0
day	day	n1	day	day	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
being	being	vbg	being	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Southwest	Southwest	n1	Southwest	southwest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
we	we	pns12	we	we	0
sailed	sailed	vvd	sailed	sail	0
along	along	a-acp	along	along	0
the	the	dt	the	the	0
coast	coast	n1	coast	coast	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Spits	Spits	vvz	Spits	spit	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
against	against	p-acp	against	against	0
S.	S.	n1	S.	saint	0
Osyth	Osyth	np1	Osyth	Osyth	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
sixe	sixe	crd	sixe	six	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
at	at	p-acp	at	at	0
night	night	n1	night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
anker	anker	n1	anchor	anchor	0
,	,	,	,	,	0
and	and	cc	and	and	0
abode	abode	vvd	abided	abide	0
there	there	a-acp	there	there	0
all	all	d	all	all	0
that	that	cst	that	that	0
night	night	n1	night	night	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
25.	25.	crd	25.	25.	0
day	day	n1	day	day	0
about	about	p-acp	about	about	0
tenne	tenne	crd	tenne	ten	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
we	we	pns12	we	we	0
departed	departed	vvd	departed	depart	0
from	from	p-acp	from	from	0
S.	S.	n1	S.	saint	0
Osyth	Osyth	np1	Osyth	Osyth	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
sailed	sailed	vvd	sailed	sail	0
forward	forward	av-j	forward	forward	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Nase	Nase	np1	Nase	Nase	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
abode	abode	vvd	abided	abide	0
that	that	d	that	that	0
night	night	n1	night	night	0
for	for	p-acp	for	for	0
winde	winde	n1	wind	wind	0
and	and	cc	and	and	0
tide	tide	n1	tide	tide	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
26.	26.	crd	26.	26.	0
day	day	n1	day	day	0
at	at	p-acp	at	at	0
five	five	crd	five	five	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clock	clock	n1	clock	clock	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
,	,	,	,	,	0
we	we	pns12	we	we	0
weyed	weyed	vvd	weighed	weigh	0
our	our	po12	our	our	0
anker	anker	n1	anchor	anchor	0
,	,	,	,	,	0
and	and	cc	and	and	0
sailed	sailed	vvd	sailed	sail	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Nase	Nase	np1	Nase	Nase	0
,	,	,	,	,	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Southwest	Southwest	n1	Southwest	southwest	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
wee	wee	pns12	we	we	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
Orwell	Orwell	np1	Orwell	Orwell	0
wands	wands	n2	wands	wand	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
,	,	,	,	,	0
and	and	cc	and	and	0
abode	abode	vvd	abided	abide	0
there	there	a-acp	there	there	0
untill	untill	p-acp	until	until	0
the	the	dt	the	the	0
28.	28.	crd	28.	28.	0
day	day	n1	day	day	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
being	being	vbg	being	be	0
Trinitie	Trinitie	np1	Trinitie	Trinity	0
Sunday	Sunday	np1	Sunday	Sunday	0
about	about	p-acp	about	about	0
7.	7.	crd	7.	7.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
before	before	p-acp	before	before	0
noone	noone	n1	noon	noon	0
we	we	pns12	we	we	0
weyed	weyed	vvd	weighed	weigh	0
our	our	po12	our	our	0
ankers	ankers	n2	anchors	anchor	0
,	,	,	,	,	0
and	and	cc	and	and	0
sailed	sailed	vvd	sailed	sail	0
til	til	c-acp	till	till	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
athwart	athwart	av	athwart	athwart	0
Walsursye	Walsursye	n1	Walsursye	walsursye	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
came	came	vvd	came	come	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
anker	anker	n1	anchor	anchor	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
29.	29.	crd	29.	29.	0
day	day	n1	day	day	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
to	to	p-acp	to	to	0
Holmehead	Holmehead	n1	Holmehead	holmehead	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
217	217	crd	217	217	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
stayed	stayed	vvd	stayed	stay	0
that	that	cst	that	that	0
day	day	n1	day	day	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
we	we	pns12	we	we	0
consulted	consulted	vvd	consulted	consult	0
which	which	r-crq	which	which	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
courses	courses	n2	courses	course	0
were	were	vbdr	were	be	0
best	best	js	best	best	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
holden	holden	vvn	held	hold	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
discoverie	discoverie	n1	discovery	discovery	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
voyage	voyage	n1	voyage	voyage	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
agreed	agreed	vvn	agreed	agree	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
30.	30.	crd	30.	30.	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
May	May	n1	May	may	0
at	at	p-acp	at	at	0
five	five	crd	five	five	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
clocke	clocke	n1	clock	clock	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
morning	morning	n1	morning	morning	0
wee	wee	pns12	we	we	0
set	set	vvb	set	set	0
saile	saile	n1	sail	sail	0
,	,	,	,	,	0
and	and	cc	and	and	0
came	came	vvd	came	come	0
against	against	p-acp	against	against	0
Yermouth	Yermouth	np1	Yermouth	Yermouth	0
about	about	p-acp	about	about	0
three	three	crd	three	three	0
leagues	leagues	n2	leagues	league	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
,	,	,	,	,	0
riding	riding	vvg	riding	ride	0
there	there	a-acp	there	there	0
at	at	p-acp	at	at	0
anker	anker	n1	anchor	anchor	0
all	all	d	all	all	0
that	that	cst	that	that	0
night	night	n1	night	night	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
The	The	dt	The	the	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
May	May	vmb	May	may	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
sixe	sixe	crd	sixe	six	0
leagues	leagues	n2	leagues	league	0
Northeast	Northeast	np1	Northeast	Northeast	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
taried	taried	vvd	tarried	tarry	0
that	that	d	that	that	0
night	night	n1	night	night	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
blew	blew	vvd	blew	blow	0
very	very	av	very	very	0
sore	sore	av-j	soar	sore	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
June	June	np1	June	June	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
North	North	n1	North	north	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
came	came	vvd	came	come	0
backe	backe	av	back	back	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
Orwell	Orwell	np1	Orwell	Orwell	0
,	,	,	,	,	0
and	and	cc	and	and	0
remained	remained	vvd	remained	remain	0
there	there	a-acp	there	there	0
