A	A	dt	A	a	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
France	France	np1	France	France	0
and	and	cc	and	and	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
our	our	po12	our	our	0
deare	deare	j-jn	deer	dear	0
sister	sister	n1	sister	sister	0
and	and	cc	and	and	0
kinsewoman	kinsewoman	n1	kinswoman	kinswoman	0
,	,	,	,	,	0
greeting	greeting	n1	greeting	greeting	0
and	and	cc	and	and	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
felicitie	felicitie	n1	felicity	felicity	0
.	.	.	.	.	1
Whereas	Whereas	cs	Whereas	whereas	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
writeth	writeth	vvz	writeth	write	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
two	two	crd	two	two	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
letters	letters	n2	letters	letter	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
looked	looked	vvn	looked	look	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
answered	answered	vvn	answered	answer	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
both	both	d	both	both	0
.	.	.	.	.	1
First	First	ord	First	first	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
one	one	pi	one	one	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
intreated	intreated	vvd	entreated	entreat	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
in	in	p-acp	in	in	0
forbidding	forbidding	vvg	forbidding	forbid	0
the	the	dt	the	the	0
voyage	voyage	n1	voyage	voyage	0
to	to	pc-acp	to	to	0
Narve	Narve	vvi	Narve	narve	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
we	we	pns12	we	we	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
unburdened	unburdened	vvn	unburdened	unburden	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
often	often	av	often	often	0
writing	writing	vvg	writing	write	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
matter	matter	n1	matter	matter	0
:	:	:	:	:	0
and	and	cc	and	and	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
answered	answered	vvn	answered	answer	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
much	much	av-d	much	much	0
better	better	jc	better	better	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
purpose	purpose	n1	purpose	purpose	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
we	we	pns12	we	we	0
thus	thus	av	thus	thus	0
answere	answere	vvi	answer	answer	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
writte	writte	vvn	written	write	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
the	the	dt	the	the	0
3	3	crd	3	3	0
of	of	pp-f	of	of	0
October	October	np1	October	October	0
from	from	p-acp	from	from	0
Windsore	Windsore	np1	Windsore	Windsor	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
forasmuch	forasmuch	av	forasmuch	forasmuch	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
request	request	n1	request	request	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
letters	letters	n2	letters	letter	0
hath	hath	vhz	hath	have	0
discharged	discharged	vvn	discharged	discharge	0
the	the	dt	the	the	0
arrest	arrest	n1	arrest	arrest	0
of	of	pp-f	of	of	0
Marchants	Marchants	n2	Merchants	merchant	0
goods	goods	n2-j	goods	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Danske	Danske	jp	Dansk	dansk	0
our	our	po12	our	our	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
set	set	vvn	set	set	0
upon	upon	p-acp	upon	upon	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
commandement	commandement	n1	commandment	commandment	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
have	have	vhb	have	have	0
restored	restored	vvn	restored	restore	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
and	and	cc	and	and	0
ancient	ancient	j	ancient	ancient	0
libertie	libertie	n1	liberty	liberty	0
of	of	pp-f	of	of	0
traffique	traffique	n1	traffic	traffic	0
,	,	,	,	,	0
we	we	pns12	we	we	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
great	great	j	great	great	0
pleasure	pleasure	n1	pleasure	pleasure	0
done	done	vdn	done	do	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
:	:	:	:	:	0
and	and	cc	and	and	0
also	also	av	also	also	0
thinke	thinke	vvb	think	think	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
done	done	vdn	done	do	0
according	according	p-acp	according	according	0
to	to	p-acp	to	to	0
common	common	j	common	common	0
agreement	agreement	n1	agreement	agreement	0
made	made	vvn	made	make	0
in	in	p-acp	in	in	0
times	times	n2	times	time	0
past	past	j	past	past	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
were	were	vbr	were	be	0
we	we	pns12	we	we	0
ever	ever	av	ever	ever	0
at	at	p-acp	at	at	0
any	any	d	any	any	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
opinion	opinion	n1	opinion	opinion	0
touching	touching	vvg	touching	touch	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
should	should	vmd	should	shall	0
obtaine	obtaine	vvi	obtain	obtain	0
right	right	j-jn	right	right	0
and	and	cc	and	and	0
reason	reason	n1	reason	reason	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
.	.	.	.	.	1
Forasmuch	Forasmuch	av	Forasmuch	forasmuch	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
likewise	likewise	av	likewise	likewise	0
shall	shall	vmb	shall	shall	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
times	times	n2	times	time	0
be	be	vbb	be	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
grant	grant	vvi	grant	grant	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
making	making	vvg	making	make	0
any	any	d	any	any	0
request	request	n1	request	request	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
shall	shall	vmb	shall	shall	0
stand	stand	vvi	stand	stand	0
with	with	p-acp	with	with	0
justice	justice	n1	justice	justice	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
neither	neither	dx	neither	neither	0
will	will	vmb	will	will	0
yee	yee	pn22	ye	you	0
yeeld	yeeld	vvi	yield	yield	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
in	in	p-acp	in	in	0
contention	contention	n1	contention	contention	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
,	,	,	,	,	0
benevolence	benevolence	n1	benevolence	benevolence	0
,	,	,	,	,	0
and	and	cc	and	and	0
mutuall	mutuall	j	mutual	mutual	0
office	office	n1	office	office	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
judge	judge	vvb	judge	judge	0
every	every	d	every	every	0
good	good	j	good	good	0
turne	turne	n1	turn	turn	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
recompensed	recompensed	vvn	recompensed	recompense	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
utter-485	utter-485	j	utter-485	utter-485	0
The	The	dt	The	the	0
trade	trade	n1	trade	trade	0
to	to	pc-acp	to	to	0
Narve	Narve	vvi	Narve	narve	0
forbidden	forbidden	vvn	forbidden	forbid	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
K.	K.	n1	K.	king	0
of	of	pp-f	of	of	0
Poland	Poland	np1	Poland	Poland	0
.	.	.	.	.	1
The	The	dt	The	the	0
ancient	ancient	j	ancient	ancient	0
covenants	covenants	n2	covenants	covenant	0
oj	oj	uh	oj	oj	0
trafficke	trafficke	n1	traffic	traffic	0
be-ttoeene	be-ttoeene	j	be-ttoeene	be-ttoeene	0
England	England	np1	England	England	0
W	W	j	W	wonderful	0
Prussia	Prussia	np1	Prussia	Prussia	0
.	.	.	.	.	1
[	[	[	[	[	0
I	I	pns11	I	i	0
-	-	-	-	-	0
338.	338.	crd	338.	338.	0
]	]	]	]	]	0
most	most	av-ds	most	most	0
:	:	:	:	:	0
and	and	cc	and	and	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
proove	proove	vvi	prove	prove	0
as	as	p-acp	as	as	0
occasion	occasion	n1	occasion	occasion	0
shall	shall	vmb	shall	shall	0
serve	serve	vvi	serve	serve	0
.	.	.	.	.	1
Therefore	Therefore	av	Therefore	therefore	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
commaund	commaund	vvi	command	command	0
the	the	dt	the	the	0
arrests	arrests	n2	arrests	arrest	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
subjects	subjects	n2-jn	subject's	subject	0
(	(	(	(	(	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
unknowen	unknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
merchants	merchants	n2	merchant's	merchant	0
The	The	dt	The	the	0
olde	olde	j	old	old	0
liber	liber	fw-la	liber	libre	0
-	-	-	-	-	0
goods	goods	n2-j	goods	good	0
and	and	cc	and	and	0
English	English	jp	English	english	0
names	names	n2	names	name	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
discharged	discharged	vvn	discharged	discharge	0
:	:	:	:	:	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
tie	tie	vvi	tie	tie	0
oftrafficke	oftrafficke	n1	oftrafficke	oftrafficke	0
.	.	.	.	.	0
conserve	conserve	vvb	conserve	conserve	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
libertie	libertie	n1	liberty	liberty	0
of	of	pp-f	of	of	0
trafficke	trafficke	n1	traffic	traffic	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
to	to	pc-acp	to	to	0
apperteine	apperteine	vvi	appertain	appertain	0
to	to	p-acp	to	to	0
neighbourhood	neighbourhood	n1	neighbourhood	neighbourhood	0
be-tweene	be-tweene	j	between	between	0
us	us	pno12	us	we	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hereafter	hereafter	av	hereafter	hereafter	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
the	the	dt	the	the	0
navigation	navigation	n1	navigation	navigation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Narve	Narve	vvb	Narve	narve	0
forbidden	forbidden	vvn	forbidden	forbid	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
danger	danger	n1	danger	danger	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
open	open	j	open	open	0
destruction	destruction	n1	destruction	destruction	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
The	The	dt	The	the	0
meanes	meanes	n2	means	mean	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
and	and	cc	and	and	0
liberali	liberali	fw-la	liberali	liberali	0
nations	nations	n2	nations	nation	0
.	.	.	.	.	1
The	The	dt	The	the	0
which	which	r-crq	which	which	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wr^fen	wr^fen	n-jn	wr^fen	wr^fen	0
afore	afore	p-acp	afore	afore	0
so	so	av	so	so	0
now	now	av	now	now	0
we	we	pns12	we	we	0
write	write	vvb	write	write	0
againe	againe	av	again	again	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
ot	ot	zz	ot	ot	0
the	the	dt	the	the	0
f	f	zz	f	f	0
O	O	uh	Oh	oh	0
•	•	•	•	•	0
J	J	pns11	J	i	0
J	J	pns11	J	i	0
Moscovite	Moscovite	np1	Moscovite	Moscovite	0
.	.	.	.	.	0
know	know	vvb	know	know	0
and	and	cc	and	and	0
feele	feele	vvi	feel	feel	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
surety	surety	n1	surety	surety	0
,	,	,	,	,	0
the	the	dt	the	the	0
Moscovite	Moscovite	np1	Moscovite	Moscovite	0
,	,	,	,	,	0
enemy	enemy	n1	enemy	enemy	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
liberty	liberty	n1	liberty	liberty	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
heavens	heavens	n2	heavens	heaven	0
,	,	,	,	,	0
dayly	dayly	av-j	daily	daily	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
mightier	mightier	jc	mightier	mighty	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
increase	increase	n1	increase	increase	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
things	things	n2	things	thing	0
as	as	c-acp	as	as	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Narve	Narve	vvb	Narve	narve	0
,	,	,	,	,	0
while	while	cs	while	while	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
wares	wares	n2	wares	ware	0
but	but	p-acp	but	but	0
also	also	av	also	also	0
weapons	weapons	n2	weapons	weapon	0
heeretofore	heeretofore	av	heretofore	heretofore	0
unknowen	unknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
artificers	artificers	n2	artificers	artificer	0
&	&	cc	&	and	0
arts	arts	n2	arts	art	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
meane	meane	vvi	mean	mean	0
whereof	whereof	c-crq	whereof	whereof	0
he	he	pns31	he	he	0
maketh	maketh	vvz	makes	make	0
himselfe	himselfe	px31	himself	himself	0
strong	strong	j	strong	strong	0
to	to	pc-acp	to	to	0
vanquish	vanquish	vvi	vanquish	vanquish	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
things	things	n2	things	thing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
voyage	voyage	n1	voyage	voyage	0
to	to	pc-acp	to	to	0
Narve	Narve	vvi	Narve	narve	0
is	is	vbz	is	be	0
used	used	vvn	used	use	0
,	,	,	,	,	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
stopped	stopped	vvn	stopped	stop	0
.	.	.	.	.	1
And	And	cc	And	and	0
we	we	pns12	we	we	0
perfectly	perfectly	av-j	perfectly	perfect	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
ignorant	ignorant	j	ignorant	ignorant	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
the	the	dt	the	the	0
cruelty	cruelty	n1	cruelty	cruelty	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
enemy	enemy	n1	enemy	enemy	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
force	force	n1	force	force	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
tyranny	tyranny	n1	tyranny	tyranny	0
he	he	pns31	he	he	0
useth	useth	vvz	uses	use	0
on	on	p-acp	on	on	0
his	his	po31	his	his	0
subjects	subjects	n2-jn	subject's	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
servile	servile	j	servile	servile	0
sort	sort	n1	sort	sort	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
under	under	p-acp	under	under	0
him	him	pno31	him	he	0
.	.	.	.	.	1
We	We	pns12	We	we	0
seemed	seemed	vvd	seemed	seem	0
hitherto	hitherto	av	hitherto	hitherto	0
to	to	pc-acp	to	to	0
vanquish	vanquish	vvi	vanquish	vanquish	0
him	him	pno31	him	he	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
rude	rude	j	rude	rude	0
of	of	pp-f	of	of	0
arts	arts	n2	arts	art	0
,	,	,	,	,	0
and	and	cc	and	and	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
policies	policies	n2	policies	policy	0
.	.	.	.	.	1
If	If	cs	If	if	0
so	so	av	so	so	0
be	be	vbb	be	be	0
that	that	d	that	that	0
this	this	d	this	this	0
navigation	navigation	n1	navigation	navigation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Narve	Narve	vvb	Narve	narve	0
continue	continue	vvi	continue	continue	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
unknowen	unknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
?	?	?	?	?	1
Therefore	Therefore	av	Therefore	therefore	0
we	we	pns12	we	we	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
best	best	js	best	best	0
,	,	,	,	,	0
and	and	cc	and	and	0
border	border	vvi	border	border	0
upon	upon	p-acp	upon	upon	0
him	him	pno31	him	he	0
,	,	,	,	,	0
do	do	vdb	do	do	0
admonish	admonish	vvi	admonish	admonish	0
other	other	j-jn	other	other	0
Christian	Christian	np1	Christian	Christian	0
princes	princes	n2	princes	prince	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
betray	betray	vvi	betray	betray	0
their	their	po32	their	their	0
dignity	dignity	n1	dignity	dignity	0
,	,	,	,	,	0
liberty	liberty	n1	liberty	liberty	0
and	and	cc	and	and	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
their	their	po32	their	their	0
subjects	subjects	n2-jn	subject's	subject	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
barbarous	barbarous	j	barbarous	barbarous	0
and	and	cc	and	and	0
cruell	cruell	j	cruel	cruel	0
enemy	enemy	n1	enemy	enemy	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
no	no	av-dx	no	no	0
lesse	lesse	dc	less	less	0
do	do	n1	doe	do	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
duty	duty	n1	duty	duty	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
prince	prince	n1	prince	prince	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
now	now	av	now	now	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
foresee	foresee	vvi	foresee	foresee	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
other	other	j-jn	other	other	0
princes	princes	n2	princes	prince	0
take	take	vvb	take	take	0
this	this	d	this	this	0
admonition	admonition	n1	admonition	admonition	0
,	,	,	,	,	0
the	the	dt	the	the	0
Moscovite	Moscovite	np1	Moscovite	Moscovite	0
puffed	puffed	vvd	puffed	puff	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
pride	pride	n1	pride	pride	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Narve	Narve	vvb	Narve	narve	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
more	more	av-dc	more	more	0
perfect	perfect	j	perfect	perfect	0
in	in	p-acp	in	in	0
warlike	warlike	j	warlike	warlike	0
affaires	affaires	n2	affairs	affair	0
with	with	p-acp	with	with	0
engines	engines	n2	engines	engine	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
and	and	cc	and	and	0
shippes	shippes	n2	ships	ship	0
,	,	,	,	,	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
assault	assault	vvi	assault	assault	0
this	this	d	this	this	0
way	way	n1	way	way	0
on	on	p-acp	on	on	0
Christendome	Christendome	np1	Christendome	Christendom	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
slay	slay	vvi	slay	slay	0
or	or	cc	or	or	0
make	make	vvi	make	make	0
bound	bound	vvn	bound	bind	0
all	all	d	all	all	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
withstand	withstand	vvi	withstand	withstand	0
him	him	pno31	him	he	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
defend	defend	vvb	defend	defend	0
.	.	.	.	.	1
With	With	p-acp	With	with	0
486	486	crd	486	486	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
admonition	admonition	n1	admonition	admonition	0
divers	divers	j	diverse	diverse	0
princes	princes	n2	princes	prince	0
already	already	av	already	already	0
content	content	vvi	content	content	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
abstaine	abstaine	vvi	abstain	abstain	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Narve	Narve	vvb	Narve	narve	0
.	.	.	.	.	1
The	The	dt	The	the	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
abstaine	abstaine	vvi	abstain	abstain	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
sayd	sayd	j-vvn	said	say	0
voyage	voyage	n1	voyage	voyage	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
impeached	impeached	vvn	impeached	impeach	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
navie	navie	n1	navy	navy	0
,	,	,	,	,	0
and	and	cc	and	and	0
