A	A	dt	A	a	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
children	children	n2	children	child	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
word	word	n1	word	word	0
to	to	pc-acp	to	to	0
discerne	discerne	vvi	discern	discern	0
good	good	j	good	good	0
through	through	p-acp	through	through	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
Jesus	Jesus	np1	Jesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
quickning	quickning	j-vvg	quickening	quicken	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
perilous	perilous	j	perilous	perilous	0
times	times	n2	times	time	0
establish	establish	vvb	establish	establish	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
scepter	scepter	n1	sceptre	sceptre	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffer	suffer	vvb	suffer	suffer	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
reigne	reigne	vvi	reign	reign	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
profit	profit	n1	profit	profit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
land	land	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
subduing	subduing	j-vvg	subduing	subdue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
mainteinance	mainteinance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
vertue	vertue	n1	virtue	virtue	0
.	.	.	.	.	1
We	We	pns12	We	we	0
the	the	dt	the	the	0
great	great	j	great	great	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
duke	duke	n1	duke	duke	0
Theodore	Theodore	np1	Theodore	Theodore	0
Ivanovich	Ivanovich	np1	Ivanovich	Ivanovich	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Russia	Russia	np1	Russia	Russia	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
upholder	upholder	n1	upholder	upholder	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Volo-dimer	Volo-dimer	j	Volodimer	volodime	0
,	,	,	,	,	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
and	and	cc	and	and	0
Novogrod	Novogrod	np1	Novogrod	Novogrod	0
,	,	,	,	,	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Casan	Casan	np1	Casan	Casan	0
,	,	,	,	,	0
and	and	cc	and	and	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Astracan	Astracan	jp	Astracan	astracan	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Vobsco	Vobsco	np1	Vobsco	Vobsco	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
duke	duke	n1	duke	duke	0
of	of	pp-f	of	of	0
Smolensko	Smolensko	np1	Smolensko	Smolensko	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Otver	Otver	n1	Otver	otver	0
,	,	,	,	,	0
Ughorie	Ughorie	n1	Ughorie	ughorie	0
,	,	,	,	,	0
Permia	Permia	np1	Permia	Permia	0
,	,	,	,	,	0
Viatski	Viatski	np1	Viatski	Viatski	0
,	,	,	,	,	0
Bulgari	Bulgari	np1	Bulgari	Bulgari	0
,	,	,	,	,	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
regions	regions	n2	regions	region	0
,	,	,	,	,	0
great	great	j	great	great	0
duke	duke	n1	duke	duke	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
Novogrod	Novogrod	np1	Novogrod	Novogrod	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lowe	lowe	j	low	low	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Chernigo	Chernigo	np1	Chernigo	Chernigo	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Rezan	Rezan	n1	Rezan	rezan	0
,	,	,	,	,	0
Polotski	Polotski	np1	Polotski	Polotski	0
,	,	,	,	,	0
Rostove	Rostove	np1	Rostove	Rostove	0
,	,	,	,	,	0
Yaruslave	Yaruslave	n1	Yaruslave	yaruslave	0
,	,	,	,	,	0
Bealozero	Bealozero	np1	Bealozero	Bealozero	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Liefland	Liefland	np1	Liefland	Liefland	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Udorski	Udorski	np1	Udorski	Udorski	0
,	,	,	,	,	0
Obdorski	Obdorski	np1	Obdorski	Obdorski	0
,	,	,	,	,	0
Condenski	Condenski	np1	Condenski	Condenski	0
,	,	,	,	,	0
and	and	cc	and	and	0
commaunder	commaunder	n1	commander	commander	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
of	of	pp-f	of	of	0
Siberi	Siberi	np1	Siberi	Siberi	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
North	North	n1	North	north	0
parts	parts	n2	parts	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lord	Lord	n1	Lord	lord	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
of	of	pp-f	of	of	0
Iverski	Iverski	np1	Iverski	Iverski	0
,	,	,	,	,	0
Grusinski	Grusinski	np1	Grusinski	Grusinski	0
,	,	,	,	,	0
and	and	cc	and	and	0
King	King	n1	King	king	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
of	of	pp-f	of	of	0
Igorski	Igorski	np1	Igorski	Igorski	0
,	,	,	,	,	0
and	and	cc	and	and	0
ruler	ruler	n1	ruler	ruler	0
over	over	p-acp	over	over	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
and	and	cc	and	and	0
Lordships	Lordships	n2	Lordship's	lordship	0
more	more	av-dc	more	more	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
princely	princely	j	princely	princely	0
Majestie	Majestie	n1	Majesty	majesty	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
request	request	n1	request	request	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
brother	brother	n1	brother	brother	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
Boris	Boris	np1	Boris	Boris	0
Feodorowich	Feodorowich	np1	Feodorowich	Feodorowich	0
Godenova	Godenova	np1	Godenova	Godenova	0
our	our	po12	our	our	0
servant	servant	n1	servant	servant	0
,	,	,	,	,	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
horses	horses	n2	horses	horse	0
,	,	,	,	,	0
generail	generail	j	generail	generail	0
Comptroller	Comptroller	n1	Comptroller	comptroller	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
house	house	n1	house	house	0
,	,	,	,	,	0
439	439	crd	439	439	0
and	and	cc	and	and	0
governour	governour	n1	governor	governor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lordships	Lordships	n2	Lordship's	lordship	0
and	and	cc	and	and	0
kingdomes	kingdomes	n2	kingdoms	kingdom	0
of	of	pp-f	of	of	0
Casan	Casan	np1	Casan	Casan	0
and	and	cc	and	and	0
Astracan	Astracan	jp	Astracan	astracan	0
:	:	:	:	:	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
English	English	jp	English	english	0
merchants	merchants	ng1	merchant's	merchant	0
Sir	Sir	n1	Sir	sir	0
John	John	np1	John	John	0
Hart	Hart	n1	Heart	hart	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
sir	sir	n1	sir	sir	0
William	William	np1	William	William	0
Webbe	Webbe	np1	Webbe	Webbe	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
Richard	Richard	np1	Richard	Richard	0
Salken-stow	Salken-stow	j	Salken-stow	salken-stow	0
Aiderman	Aiderman	np1	Aiderman	Aiderman	0
,	,	,	,	,	0
Nicholas	Nicholas	np1	Nicholas	Nicholas	0
Moseley	Moseley	np1	Moseley	Moseley	0
aiderman	aiderman	n1	aiderman	aiderman	0
,	,	,	,	,	0
Robert	Robert	np1	Robert	Robert	0
Dove	Dove	n1	Dove	dove	0
,	,	,	,	,	0
Wil.	Wil.	np1	Wil.	Wil.	1
Garrowe	Garrowe	j	Garrowe	garrowe	0
,	,	,	,	,	0
John	John	np1	John	John	0
Harbey	Harbey	np1	Harbey	Harbey	0
,	,	,	,	,	0
Robert	Robert	np1	Robert	Robert	0
Chamberlaine	Chamberlaine	np1	Chamberlaine	Chamberlaine	0
,	,	,	,	,	0
Henry	Henry	np1	Henry	Henry	0
Anderson	Anderson	np1	Anderson	Anderson	0
,	,	,	,	,	0
John	John	np1	John	John	0
Woodworth	Woodworth	np1	Woodworth	Woodworth	0
,	,	,	,	,	0
Francis	Francis	np1	Francis	Francis	0
Cherry	Cherry	n1	Cherry	cherry	0
,	,	,	,	,	0
John	John	np1	John	John	0
Merrick	Merrick	np1	Merrick	Merrick	0
,	,	,	,	,	0
&	&	cc	&	and	0
Cristopher	Cristopher	np1	Cristopher	Cristopher	0
Holmes	Holmes	np1	Holmes	Holmes	0
;	;	;	;	;	0
hath	hath	vhz	hath	have	0
graciously	graciously	av-j	graciously	gracious	0
given	given	vvn	given	give	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
&	&	cc	&	and	0
go	go	vvi	go	go	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
ships	ships	n2	ships	ship	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
kingdome	kingdome	n1	kingdom	kingdom	0
&	&	cc	&	and	0
territories	territories	n2	territories	territory	0
of	of	pp-f	of	of	0
Duina	Duina	np1	Duina	Duina	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
commodities	commodities	n2	commodities	commodity	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
pleasures	pleasures	n2	pleasures	pleasure	0
to	to	pc-acp	to	to	0
trafficke	trafficke	vvi	traffic	traffic	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
seaside	seaside	n1	seaside	seaside	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
roial	roial	j	royal	royal	0
city	city	n1	city	city	0
of	of	pp-f	of	of	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
other	other	j-jn	other	other	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
countries	countries	n2	countries	country	0
and	and	cc	and	and	0
territories	territories	n2	territories	territory	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
whole	whole	j-jn	whole	whole	0
kingdom	kingdom	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Mosco	Mosco	np1	Mosco	Moscow	0
:	:	:	:	:	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
humble	humble	j	humble	humble	0
petition	petition	n1	petition	petition	0
and	and	cc	and	and	0
sute	sute	n1	suit	suit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
English	English	jp	English	english	0
merchants	merchants	n2	merchant's	merchant	0
sir	sir	n1	sir	sir	0
John	John	np1	John	John	0
Hart	Hart	n1	Heart	hart	0
and	and	cc	and	and	0
his	his	po31	his	his	0
company	company	n1	company	company	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
them	them	pno32	them	they	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
passe	passe	vvi	pass	pass	0
and	and	cc	and	and	0
trafficke	trafficke	vvi	traffic	traffic	0
into	into	p-acp	into	into	0
all	all	d	all	all	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
dominions	dominions	n2	dominions	dominion	0
and	and	cc	and	and	0
territories	territories	n2	territories	territory	0
of	of	pp-f	of	of	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
inheritance	inheritance	n1	inheritance	inheritance	0
of	of	pp-f	of	of	0
Novogrod	Novogrod	np1	Novogrod	Novogrod	0
and	and	cc	and	and	0
Plesco	Plesco	np1	Plesco	Plesco	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
wares	wares	n2	wares	ware	0
and	and	cc	and	and	0
commodities	commodities	n2	commodities	commodity	0
without	without	p-acp	without	without	0
paying	paying	vvg	paying	pay	0
any	any	d	any	any	0
custome	custome	n1	custom	custom	0
or	or	cc	or	or	0
dueties	dueties	n2	duties	duty	0
.	.	.	.	.	1
We	We	pns12	We	we	0
the	the	dt	the	the	0
great	great	j	great	great	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
king	king	n1	king	king	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
duke	duke	n1	duke	duke	0
Theodore	Theodore	np1	Theodore	Theodore	0
Ivanovich	Ivanovich	np1	Ivanovich	Ivanovich	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Russia	Russia	np1	Russia	Russia	0
,	,	,	,	,	0
have	have	vhb	have	have	0
firmely	firmely	av-j	firmly	firm	0
given	given	vvn	given	give	0
and	and	cc	and	and	0
graunted	graunted	vvn	granted	grant	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
aforesaide	aforesaide	j	aforesaid	aforesaid	0
English	English	jp	English	english	0
merchants	merchants	n2	merchant's	merchant	0
Sir	Sir	n1	Sir	sir	0
John	John	np1	John	John	0
Hart	Hart	n1	Heart	hart	0
and	and	cc	and	and	0
his	his	po31	his	his	0
company	company	n1	company	company	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
love	love	n1	love	love	0
we	we	pns12	we	we	0
beare	beare	vvb	bear	bear	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
deare	deare	j-jn	deer	dear	0
sister	sister	n1	sister	sister	0
Queene	Queene	n1	Queen	queen	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
,	,	,	,	,	0
we	we	pns12	we	we	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
gracious	gracious	j	gracious	gracious	0
goodnes	goodnes	n1	goodness	goodness	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
leave	leave	n1	leave	leave	0
to	to	pc-acp	to	to	0
travel	travel	vvi	travel	travel	0
and	and	cc	and	and	0
passe	passe	vvi	pass	pass	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
royal	royal	j	royal	royal	0
seat	seat	n1	seat	seat	0
of	of	pp-f	of	of	0
Mosco	Mosco	np1	Mosco	Moscow	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
kingdome	kingdome	n1	kingdom	kingdom	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
commodities	commodities	n2	commodities	commodity	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
trafficke	trafficke	vvi	traffic	traffic	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
wares	wares	n2	wares	ware	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
paying	paying	vvg	paying	pay	0
any	any	d	any	any	0
custome	custome	n1	custom	custom	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
said	said	j-vvn	said	say	0
wares	wares	n2	wares	ware	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
our	our	po12	our	our	0
Customers	Customers	n2	Customers	customer	0
we	we	pns12	we	we	0
wil	wil	vmb	will	will	0
and	and	cc	and	and	0
command	command	vvb	command	command	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
any	any	d	any	any	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
custome	custome	n1	custom	custom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
merchants	merchants	n2	merchant's	merchant	0
and	and	cc	and	and	0
their	their	po32	their	their	0
company	company	n1	company	company	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
for	for	p-acp	for	for	0
entering	entering	vvg	entering	enter	0
,	,	,	,	,	0
weying	weying	vvg	weighin	weigh	0
nor	nor	ccx	nor	nor	0
passing	passing	vvg	passing	pass	0
by	by	p-acp	by	by	0
or	or	cc	or	or	0
through	through	p-acp	through	through	0
any	any	d	any	any	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
territories	territories	n2	territories	territory	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
for	for	p-acp	for	for	0
custome	custome	n1	custom	custom	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
judgement	judgement	n1	judgement	judgement	0
by	by	p-acp	by	by	0
Lawe	Lawe	n1	Law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
person	person	n1	person	person	0
or	or	cc	or	or	0
persons	persons	n2	persons	person	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
duties	duties	n2	duties	duty	0
over	over	p-acp	over	over	0
bridges	bridges	n2	bridges	bridge	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
certificats	certificats	n2	certificates	certificate	0
or	or	cc	or	or	0
processes	processes	n2	processes	process	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
conducting	conducting	vvg	conducting	conduct	0
over	over	p-acp	over	over	0
any	any	d	any	any	0
streames	streames	n2	streams	stream	0
or	or	cc	or	or	0
waters	waters	n2	waters	water	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
customes	customes	n2	customs	custom	0
or	or	cc	or	or	0
dueties	dueties	n2	duties	duty	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
named	named	vvn	nam	name	0
;	;	;	;	;	0
we	we	pns12	we	we	0
wil	wil	vmb	will	will	0
and	and	cc	and	and	0
straitly	straitly	av-j	straitly	strait	0
commaund	commaund	vvi	command	command	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
wise	wise	n1	wise	wise	0
.	.	.	.	.	1
440	440	crd	440	440	0
Provided	Provided	vvn	Provided	provide	0
alwayes	alwayes	av	always	always	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
merchants	merchants	n2	merchant's	merchant	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
colour	colour	vvi	colour	colour	0
any	any	d	any	any	0
strangers	strangers	n2	strangers	stranger	0
wares	wares	n2	wares	ware	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
into	into	p-acp	into	into	0
our	our	po12	our	our	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
favour	favour	vvi	favour	favour	0
them	them	pno32	them	they	0
colourably	colourably	av-j	colorably	colourable	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
sei	sei	n1	sei	sei	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
stranger	stranger	n1	stranger	stranger	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
you	you	pn22	you	you	0
our	our	po12	our	our	0
subjects	subjects	n2-jn	subject's	subject	0
also	also	av	also	also	0
we	we	pns12	we	we	0
command	command	vvb	command	command	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
meddle	meddle	vvi	meddle	meddle	0
or	or	cc	or	or	0
deale	deale	vvi	deal	deal	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
wares	wares	n2	wares	ware	0
of	of	pp-f	of	of	0
strangers	strangers	n2	strangers	stranger	0
colourably	colourably	av-j	colorably	colourable	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
keeping	keeping	vvg	keeping	keep	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
to	to	p-acp	to	to	0
sei	sei	n1	sei	sei	0
their	their	po32	their	their	0
commodities	commodities	n2	commodities	commodity	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
themselves	themselves	px32	themselves	themselves	0
to	to	p-acp	to	to	0
sei	sei	n1	sei	sei	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
commodities	commodities	n2	commodities	commodity	0
in	in	p-acp	in	in	0
change	change	n1	change	change	0
or	or	cc	or	or	0
otherwise	otherwise	av	otherwise	otherwise	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
or	or	cc	or	or	0
can	can	vmb	can	can	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
townes	townes	n2	towns	town	0
,	,	,	,	,	0
cities	cities	n2	cities	city	0
,	,	,	,	,	0
countreys	countreys	ng2	countries'	country	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
dominions	dominions	n2	dominions	dominion	0
and	and	cc	and	and	0
territories	territories	n2	territories	territory	0
it	it	pn31	it	it	0
shalbe	shalbe	vmb	shall	shall	0
lawful	lawful	j	lawful	lawful	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
foresaid	foresaid	j-vvn	foresaid	foresay	0
merchants	merchants	n2	merchant's	merchant	0
and	and	cc	and	and	0
their	their	po32	their	their	0
company	company	n1	company	company	0
to	to	pc-acp	to	to	0
sell	sell	vvi	fell	sell	0
or	or	cc	or	or	0
barter	barter	vvb	barter	barter	0
away	away	av	away	away	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
commodities	commodities	n2	commodities	commodity	0
in	in	p-acp	in	in	0
change	change	n1	change	change	0
or	or	cc	or	or	0
otherwise	otherwise	av	otherwise	otherwise	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
pleasure	pleasure	n1	pleasure	pleasure	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
.	.	.	.	.	1
And	And	cc	And	and	0
