A	A	dt	A	a	0
arrivall	arrivall	n1	arrival	arrival	0
all	all	d	all	all	0
Gilbert	Gilbert	np1	Gilbert	Gilbert	0
did	did	vdd	did	do	0
Masters	Masters	np1	Masters	Masters	0
and	and	cc	and	and	0
chiefe	chiefe	j-jn	chief	chief	0
Mariners	Mariners	n2	Mariners	mariner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Fleet	Fleet	n1	Fleet	fleet	0
,	,	,	,	,	0
Saint	Saint	n1	Saint	saint	0
Johns	Johns	np1	Johns	Johns	0
w^ich	w^ich	j	w^ich	w^ich	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Haven	Haven	n1	Haven	haven	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
endevoring	endevoring	vvg	endeavouring	endeavour	0
to	to	p-acp	to	to	0
Haven	Haven	n1	Haven	haven	0
in	in	p-acp	in	in	0
freight	freight	vvn	freight	fraught	0
themselves	themselves	px32	themselves	themselves	0
with	with	p-acp	with	with	0
fish	fish	n1	fish	fish	0
,	,	,	,	,	0
repaired	repaired	vvn	repaired	repair	0
unto	unto	p-acp	unto	unto	0
Sir	Sir	n1	Sir	sir	0
Humfrey	Humfrey	np1	Humfrey	Humphrey	0
,	,	,	,	,	0
Newfound	Newfound	j	Newfound	newfound	0
whom	whom	r-crq	whom	who	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
effect	effect	n1	effect	effect	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Com-land	Com-land	n1	Com-land	com-land	0
,	,	,	,	,	0
the	the	dt	the	the	0
3.	3.	crd	3.	3.	0
of	of	pp-f	of	of	0
mission	mission	n1	mission	mission	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
being	being	vbg	being	be	0
done	done	vdn	done	do	0
,	,	,	,	,	0
he	he	pns31	he	he	0
promised	promised	vvd	promised	promise	0
to	to	pc-acp	to	to	0
intreat	intreat	vvi	entreat	entreat	0
them	them	pno32	them	they	0
^	^	^	^	^	0
»	»	»	»	»	0
^1583	^1583	n1	1583	1583	0
and	and	cc	and	and	0
^eir	^eir	n1	eir	eir	0
goods	goods	n2-j	goods	good	0
well	well	av	well	well	0
and	and	cc	and	and	0
honourably	honourably	av-j	honourably	honourable	0
as	as	a-acp	as	as	0
did	did	vdd	did	do	0
become	become	vvi	become	become	0
her	her	pno31	her	she	0
'	'	'	'	'	0
Majesties	Majesties	ng1	Majesties	majesty	0
Lieutenant	Lieutenant	n1	Lieutenant	lieutenant	0
.	.	.	.	.	1
They	They	pns32	They	they	0
did	did	vdd	did	do	0
all	all	d	all	all	0
welcome	welcome	vvi	welcome	welcome	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
best	best	js	best	best	0
sort	sort	n1	sort	sort	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
,	,	,	,	,	0
and	and	cc	and	and	0
shewed	shewed	vvd	showed	show	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	po31	his	his	0
all	all	d	all	all	0
such	such	d	such	such	0
courtesies	courtesies	n2	courtesies	courtesy	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
place	place	n1	place	place	0
could	could	vmd	could	can	0
afFoord	afFoord	vvi	afford	afford	0
or	or	cc	or	or	0
yeelde	yeelde	vvi	yield	yield	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
he	he	pns31	he	he	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
view	view	vvi	view	view	0
the	the	dt	the	the	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
being	being	vbg	being	be	0
well	well	av	well	well	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Captaines	Captaines	n2	Captains	captain	0
and	and	cc	and	and	0
souldiers	souldiers	n2	soldiers	soldier	0
.	.	.	.	.	1
They	They	pns32	They	they	0
found	found	vvd	found	find	0
the	the	dt	the	the	0
same	same	d	same	same	0
very	very	av	very	very	0
temperate	temperate	j	temperate	temperate	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
somewhat	somewhat	av	somewhat	somewhat	0
warmer	warmer	jc	warmer	warm	0
then	then	cs	then	than	0
England	England	np1	England	England	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
season	season	n1	season	season	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
,	,	,	,	,	0
replenished	replenished	vvn	replenished	replenish	0
with	with	p-acp	with	with	0
Among	Among	p-acp	Among	among	0
these	these	d	these	these	0
Beasts	Beasts	n2	Beasts	beast	0
and	and	cc	and	and	0
great	great	j	great	great	0
store	store	n1	store	store	0
of	of	pp-f	of	of	0
Foule	Foule	j	Foul	foul	0
of	of	pp-f	of	of	0
divers	divers	j	diverse	diverse	0
kinds	kinds	n2	kinds	kind	0
:	:	:	:	:	0
And	And	cc	And	and	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
sunjry	sunjry	j	sunjry	sunjry	0
SOrtes	SOrtes	n2	SOrtes	sort	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
salt	salt	n1	salt	salt	0
water	water	n1	water	water	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
beast	beast	n1	beast	beast	0
of	of	pp-f	of	of	0
rresh	rresh	j	rresh	rresh	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
plentie	plentie	n1	plenty	plenty	0
as	as	c-acp	as	as	0
might	might	vmd	might	may	0
suffice	suffice	vvi	suffice	suffice	0
to	to	p-acp	to	to	0
victuali	victuali	fw-la	victuali	victuali	0
an	an	cc	and	and	0
7	7	crd	7	7	0
ynches	ynches	n2	inches	inche	0
and	and	cc	and	and	0
Armie	Armie	n1	Army	army	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
very	very	av	very	very	0
easily	easily	av-j	easily	easy	0
taken	taken	vvn	taken	take	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
sundry	sundry	j	sundry	sundry	0
ahalfeover	ahalfeover	av	ahalfeover	ahalfeover	0
.	.	.	.	.	0
other	other	j-jn	other	other	0
commodities	commodities	n2	commodities	commodity	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
Realme	Realme	n1	Realm	realm	0
right	right	av-jn	right	right	0
necessarie	necessarie	j	necessary	necessary	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
doeth	doeth	vdz	doth	do	0
yeelde	yeelde	vvi	yield	yield	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
understand	understand	vvi	understand	understand	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
place	place	n1	place	place	0
more	more	av-dc	more	more	0
convenient	convenient	j	convenient	convenient	0
.	.	.	.	.	1
On	On	p-acp	On	on	0
Munday	Munday	np1	Munday	Monday	0
being	being	vbg	being	be	0
the	the	dt	the	the	0
fift	fift	ord	fift	five	0
of	of	pp-f	of	of	0
August	August	np1	August	August	0
,	,	,	,	,	0
the	the	dt	the	the	0
Generali	Generali	fw-la	Generali	generali	0
caused	caused	vvd	caused	cause	0
his	his	po31	his	his	0
tent	tent	n1	tent	tent	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
side	side	n1	side	side	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
hill	hill	n1	hill	hill	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
viewe	viewe	n1	view	view	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Fleete	Fleete	n1	Fleet	fleet	0
of	of	pp-f	of	of	0
English	English	jp	English	english	0
men	men	n2	men	man	0
and	and	cc	and	and	0
strangers	strangers	n2	strangers	stranger	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
betweene	betweene	p-acp	between	between	0
thirtie	thirtie	crd	thirtie	thirty	0
and	and	cc	and	and	0
fourtie	fourtie	crd	fourtie	fourty	0
sayle	sayle	n1	sail	sail	0
:	:	:	:	:	0
then	then	av	then	then	0
being	being	vbg	being	be	0
accompanied	accompanied	vvn	accompanied	accompany	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
his	his	po31	his	his	0
Captaines	Captaines	n2	Captains	captain	0
,	,	,	,	,	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
Gentlemen	Gentlemen	n2	Gentlemen	gentleman	0
and	and	cc	and	and	0
other	other	j-jn	other	other	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
he	he	pns31	he	he	0
caused	caused	vvd	caused	cause	0
all	all	d	all	all	0
the	the	dt	the	the	0
Masters	Masters	n2	Master's	master	0
,	,	,	,	,	0
and	and	cc	and	and	0
principali	principali	fw-la	principali	principali	0
Officers	Officers	n2	Officers	officer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
aswell	aswell	av	aswell	aswell	0
Englishmen	Englishmen	np1	Englishmen	Englishmen	0
as	as	p-acp	as	as	0
Spanyards	Spanyards	np2	Spanyards	Spaniard	0
,	,	,	,	,	0
Portugales	Portugales	np2	Portugales	Portugal	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
nations	nations	n2	nations	nation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
repayre	repayre	vvi	repair	repair	0
unto	unto	p-acp	unto	unto	0
his	his	po31	his	his	0
tent	tent	n1	tent	tent	0
:	:	:	:	:	0
And	And	cc	And	and	0
then	then	av	then	then	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
cause	cause	vvi	cause	cause	0
his	his	po31	his	his	0
Commission	Commission	n1	Commission	commission	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
great	great	j	great	great	0
Seale	Seale	n1	Seal	seal	0
of	of	pp-f	of	of	0
[	[	[	[	[	0
III	III	crd	III	three	0
166	166	crd	166	166	0
]	]	]	]	]	0
England	England	np1	England	England	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
openly	openly	av-j	openly	open	0
and	and	cc	and	and	0
solemnely	solemnely	av-j	solemnly	solemn	0
read	read	vvn	read	read	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
Humfrey	Humfrey	np1	Humfrey	Humphrey	0
whereby	whereby	c-crq	whereby	whereby	0
were	were	vbdr	were	be	0
granted	granted	vvn	granted	grant	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
his	his	po31	his	his	0
heires	heires	n2	heirs	heir	0
,	,	,	,	,	0
and	and	cc	and	and	0
assignes	assignes	vvz	assigns	assign	0
,	,	,	,	,	0
tookepossession	tookepossession	n1	tookepossession	tookepossession	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Queenes	Queenes	ng1	Queens	queen	0
most	most	av-ds	most	most	0
excellent	excellent	j	excellent	excellent	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
many	many	d	many	many	0
great	great	j	great	great	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
New	New	j	New	new	0
-	-	-	-	-	0
[	[	[	[	[	0
arge	arge	zz	arge	arge	0
royalties	royalties	n2	royalties	royalty	0
,	,	,	,	,	0
liberties	liberties	n2	liberties	liberty	0
,	,	,	,	,	0
and	and	cc	and	and	0
priviledges	priviledges	n2	privileges	privilege	0
.	.	.	.	.	1
The	The	dt	The	the	0
effect	effect	n1	effect	effect	0
whereof	whereof	c-crq	whereof	whereof	0
being	being	vbg	being	be	0
signified	signified	vvn	signified	signify	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
strangers	strangers	n2	strangers	stranger	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
Inter-Crowne	Inter-Crowne	n1	Inter-Crowne	inter-crowne	0
of	of	pp-f	of	of	0
preter	preter	n1	preter	preter	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
tooke	tooke	vvd	took	take	0
possession	possession	n1	possession	possession	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sayde	sayde	j-vvn	said	say	0
land	land	n1	land	land	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
England	England	np1	England	England	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crowne	Crowne	n1	Crown	crown	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
by	by	p-acp	by	by	0
digging	digging	vvg	digging	dig	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Turffe	Turffe	n1	Turf	turf	0
and	and	cc	and	and	0
receiving	receiving	vvg	receiving	receive	0
the	the	dt	the	the	0
same	same	d	same	same	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Hasell	Hasell	np1	Hasell	Hasell	0
wand	wand	n1	wand	wand	0
,	,	,	,	,	0
delivered	delivered	vvn	delivered	deliver	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
maner	maner	n1	manner	manner	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
law	law	n1	law	law	0
and	and	cc	and	and	0
custome	custome	n1	custom	custom	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
he	he	pns31	he	he	0
signified	signified	vvd	signified	signify	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
company	company	n1	company	company	0
both	both	d	both	both	0
strangers	strangers	n2	strangers	stranger	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
thencefoorth	thencefoorth	av	thenceforth	thenceforth	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
land	land	n1	land	land	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Territories	Territories	n2	Territories	territory	0
appertayning	appertayning	vvg	aPPERTAINING	appertain	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Crowne	Crowne	n1	Crown	crown	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
governed	governed	vvn	governed	govern	0
by	by	p-acp	by	by	0
such	such	d	such	such	0
Lawes	Lawes	n2	Laws	law	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
good	good	j	good	good	0
advise	advise	n1	advice	advice	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
points	points	n2	points	point	0
(	(	(	(	(	0
so	so	av	so	so	0
neere	neere	av-j	near	near	0
as	as	c-acp	as	as	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
:	:	:	:	:	0
And	And	cc	And	and	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
execution	execution	n1	execution	execution	0
,	,	,	,	,	0
presently	presently	av-j	presently	present	0
he	he	pns31	he	he	0
ordained	ordained	vvd	ordained	ordain	0
and	and	cc	and	and	0
established	established	vvd	established	establish	0
three	three	crd	three	three	0
Lawes	Lawes	n2	Laws	law	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
that	that	cst	that	that	0
Religion	Religion	n1	Religion	religion	0
publiquely	publiquely	av-j	publicly	public	0
exercised	exercised	vvn	exercised	exercise	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
such	such	d	such	such	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pi	none	none	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
then	then	av	then	then	0
is	is	vbz	is	be	0
used	used	vvn	used	use	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
.	.	.	.	.	1
The	The	dt	The	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
person	person	n1	person	person	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
lawfully	lawfully	av-j	lawfully	lawful	0
convicted	convicted	vvn	convicted	convict	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
practise	practise	n1	practice	practice	0
against	against	p-acp	against	against	0
her	her	po31	her	her	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
her	her	po31	her	her	0
Crowne	Crowne	n1	Crown	crown	0
and	and	cc	and	and	0
dignitie	dignitie	n1	dignity	dignity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
adjudged	adjudged	vvn	adjudged	adjudge	0
as	as	p-acp	as	as	0
traitors	traitors	n2	traitors	traitor	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lawes	Lawes	n2	Laws	law	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
