A	A	dt	A	a	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
travelled	travelled	vvd	traveled	travel	0
into	into	p-acp	into	into	0
Livonia	Livonia	np1	Livonia	Livonia	0
to	to	pc-acp	to	to	0
convert	convert	vvi	convert	convert	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
thereof	thereof	av	thereof	thereof	0
unto	unto	p-acp	unto	unto	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
sufficient	sufficient	j	sufficient	sufficient	0
force	force	n1	force	force	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
that	that	d	that	that	0
enterprise	enterprise	n1	enterprise	enterprise	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
their	their	po32	their	their	0
enemies	enemies	n2	enemies	enemy	0
increased	increased	vvn	increased	increase	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
they	they	pns32	they	they	0
united	united	j-vvn	united	unite	0
themselves	themselves	px32	themselves	themselves	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
famous	famous	j	famous	famous	0
Order	Order	n1	Order	order	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
knights	knights	n2	knights	knight	0
in	in	p-acp	in	in	0
Prussia	Prussia	np1	Prussia	Prussia	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
worthie	worthie	j	worthy	worthy	0
attempt	attempt	n1	attempt	attempt	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
defended	defended	vvn	defended	defend	0
and	and	cc	and	and	0
promoted	promoted	vvn	promoted	promote	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
aide	aide	n1	aid	aid	0
and	and	cc	and	and	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
Duch	Duch	jp	Duch	dutch	0
knights	knights	n2	knights	knight	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
very	very	j	very	very	0
same	same	d	same	same	0
time	time	n1	time	time	0
the	the	dt	the	the	0
ensigne	ensigne	n1	ensign	ensign	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
crosse	crosse	n1	cross	cross	0
was	was	vbds	was	be	0
exalted	exalted	vvn	exalted	exalt	0
throughout	throughout	p-acp	throughout	throughout	0
all	all	d	all	all	0
Germanie	Germanie	np1	Germanie	Germany	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Prussians	Prussians	np1	Prussians	Prussians	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
great	great	j	great	great	0
armie	armie	n1	army	army	0
of	of	pp-f	of	of	0
souldiers	souldiers	n2	soldiers	soldier	0
was	was	vbds	was	be	0
gathered	gathered	vvn	gathered	gather	0
together	together	av	together	together	0
,	,	,	,	,	0
the	the	dt	the	the	0
Burgrave	Burgrave	n1	Burgrave	burgrave	0
of	of	pp-f	of	of	0
Meidenburg	Meidenburg	np1	Meidenburg	Meidenburg	0
being	being	vbg	being	be	0
generali	generali	fw-la	generali	generali	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
armie	armie	n1	army	army	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
combining	combining	vvg	combining	combine	0
themselves	themselves	px32	themselves	themselves	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Dutch	Dutch	jp	Dutch	dutch	0
knights	knights	n2	knights	knight	0
,	,	,	,	,	0
joyned	joyned	vvn	joined	join	0
battell	battell	n1	battle	battle	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Infidels	Infidels	n2	Infidels	infidel	0
,	,	,	,	,	0
and	and	cc	and	and	0
slew	slew	vvd	slew	slay	0
about	about	p-acp	about	about	0
five	five	crd	five	five	0
hundred	hundred	crd	hundred	hundred	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
beforetime	beforetime	av	beforetime	beforetime	0
had	had	vhd	had	have	0
made	made	vvn	made	make	0
horrible	horrible	j	horrible	horrible	0
invasions	invasions	n2	invasions	invasion	0
and	and	cc	and	and	0
in-roades	in-roades	n2	inroads	inroad	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
dominions	dominions	n2	dominions	dominion	0
of	of	pp-f	of	of	0
Christians	Christians	np1	Christians	Christians	0
,	,	,	,	,	0
wasting	wasting	vvg	wasting	waste	0
all	all	d	all	all	0
with	with	p-acp	with	with	0
fire	fire	n1	fire	fire	0
and	and	cc	and	and	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
especially	especially	av-j	especially	especial	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Colm	Colm	np1	Colm	Colm	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lubonia	Lubonia	np1	Lubonia	Lubonia	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
Provinces	Provinces	n2	Provinces	province	0
of	of	pp-f	of	of	0
Conradus	Conradus	np1	Conradus	Conradus	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Massovia	Massovia	np1	Massovia	Massovia	0
.	.	.	.	.	1
Nowe	Nowe	av	Now	now	0
,	,	,	,	,	0
the	the	dt	the	the	0
foresaide	foresaide	j-vvn	foresaid	foresay	0
knights	knights	n2	knights	knight	0
having	having	vhg	having	have	0
made	made	vvn	made	make	0
so	so	av	so	so	0
huge	huge	j	huge	huge	0
a	a	dt	a	a	0
slaughter	slaughter	n1	slaughter	slaughter	0
,	,	,	,	,	0
built	built	vvd	built	build	0
the	the	dt	the	the	0
castle	castle	n1	castle	castle	0
of	of	pp-f	of	of	0
Reden	Reden	np1	Reden	Reden	0
,	,	,	,	,	0
betweene	betweene	p-acp	between	between	0
Pomerania	Pomerania	np1	Pomerania	Pomerania	0
and	and	cc	and	and	0
the	the	dt	the	the	0
land	land	n1	land	land	0
of	of	pp-f	of	of	0
Colm	Colm	np1	Colm	Colm	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
degrees	degrees	n2	degrees	degree	0
they	they	pns32	they	they	0
gotte	gotte	vvd	got	get	0
footing	footing	vvg	footing	foot	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lande	lande	n1	land	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
daylie	daylie	j	daily	daily	0
erected	erected	vvd	erected	erect	0
more	more	av-dc	more	more	0
castles	castles	n2	castles	castle	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
Crutzburg	Crutzburg	np1	Crutzburg	Crutzburg	0
,	,	,	,	,	0
Wissenburg	Wissenburg	np1	Wissenburg	Wissenburg	0
,	,	,	,	,	0
Resil	Resil	np1	Resil	Resil	0
,	,	,	,	,	0
Bartenstein	Bartenstein	np1	Bartenstein	Bartenstein	0
,	,	,	,	,	0
Brunsburg	Brunsburg	np1	Brunsburg	Brunsburg	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heilsburg	Heilsburg	np1	Heilsburg	Heilsburg	0
,	,	,	,	,	0
and	and	cc	and	and	0
furnished	furnished	vvd	furnished	furnish	0
them	them	pno32	them	they	0
all	all	d	all	all	0
with	with	p-acp	with	with	0
garrisons	garrisons	n2	garrisons	garrison	0
.	.	.	.	.	1
The	The	dt	The	the	0
fift	fift	ord	fift	five	0
Master	Master	n1	Master	master	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Order	Order	n1	Order	order	0
was	was	vbds	was	be	0
Conradus	Conradus	np1	Conradus	Conradus	0
Landgravius	Landgravius	np1	Landgravius	Landgravius	0
,	,	,	,	,	0
the	the	dt	the	the	0
brother	brother	n1	brother	brother	0
of	of	pp-f	of	of	0
Lodo-vick	Lodo-vick	j	Lodo-vick	lodo-vick	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
husband	husband	n1	husband	husband	0
unto	unto	p-acp	unto	unto	0
Ladie	Ladie	n1	Lady	lady	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
.	.	.	.	.	1
This	This	np1	This	This	0
Conradus	Conradus	np1	Conradus	Conradus	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
fathers	fathers	ng1	father's	father	0
inheritance	inheritance	n1	inheritance	inheritance	0
,	,	,	,	,	0
gave	gave	vvd	gave	give	0
great	great	j	great	great	0
riches	riches	n2	riches	riches	0
and	and	cc	and	and	0
possessions	possessions	n2	possessions	possession	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Order	Order	n1	Order	order	0
,	,	,	,	,	0
and	and	cc	and	and	0
caused	caused	vvd	caused	cause	0
Ladie	Ladie	n1	Lady	lady	0
Elizabeth	Elizabeth	np1	Elizabeth	Elizabeth	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
interred	interred	vvn	interred	inter	0
at	at	p-acp	at	at	0
Marpurg	Marpurg	np1	Marpurg	Marpurg	0
,	,	,	,	,	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
religious	religious	j	religious	religious	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
saide	saide	j-vvn	said	say	0
Order	Order	n1	Order	order	0
.	.	.	.	.	1
Under	Under	p-acp	Under	under	0
the	the	dt	the	the	0
government	government	n1	government	government	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Master	Master	n1	Master	master	0
,	,	,	,	,	0
Aeon	Aeon	np1	Aeon	Aeon	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lande	lande	n1	land	land	0
of	of	pp-f	of	of	0
Palestina	Palestina	np1	Palestina	Palestina	0
was	was	vbds	was	be	0
subdued	subdued	vvn	subdued	subdue	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Saracens	Saracens	np2	Saracens	Saracen	0
.	.	.	.	.	1
Moreover	Moreover	np1	Moreover	Moreover	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1254.	1254.	crd	1254.	1254.	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
another	another	j-jn	another	another	0
great	great	j	great	great	0
armie	armie	n1	army	army	0
of	of	pp-f	of	of	0
Souldiers	Souldiers	n2	Soldiers	soldier	0
prepared	prepared	vvn	prepared	prepare	0
against	against	p-acp	against	against	0
Prussia	Prussia	np1	Prussia	Prussia	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Princes	Princes	n2	Princes	prince	0
of	of	pp-f	of	of	0
Germanie	Germanie	np1	Germanie	Germany	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Octacer	Octacer	np1	Octacer	Octacer	0
,	,	,	,	,	0
alias	alias	av	alias	alias	0
Odoacer	Odoacer	np1	Odoacer	Odoacer	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
Bohemia	Bohemia	np1	Bohemia	Bohemia	0
,	,	,	,	,	0
Otto	Otto	np1	Otto	Otto	0
Marques	Marques	np1	Marques	Marques	0
of	of	pp-f	of	of	0
Brandeburg	Brandeburg	np1	Brandeburg	Brandeburg	0
,	,	,	,	,	0
the	the	dt	the	the	0
Duke	Duke	n1	Duke	duke	0
of	of	pp-f	of	of	0
Austria	Austria	np1	Austria	Austria	0
,	,	,	,	,	0
the	the	dt	the	the	0
Marques	Marques	n2	Marks	mark	0
of	of	pp-f	of	of	0
Moravia	Moravia	np1	Moravia	Moravia	0
,	,	,	,	,	0
the	the	dt	the	the	0
Bishops	Bishops	n2	Bishops	bishop	0
of	of	pp-f	of	of	0
Colen	Colen	np1	Colen	Colen	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Olmutz	Olmutz	np1	Olmutz	Olmutz	0
came	came	vvd	came	come	0
marching	marching	vvg	marching	march	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Nobles	Nobles	n2-j	Nobles	noble	0
and	and	cc	and	and	0
common	common	j	common	common	0
souldiers	souldiers	n2	soldiers	soldier	0
,	,	,	,	,	0
and	and	cc	and	and	0
invading	invading	vvg	invading	invade	0
the	the	dt	the	the	0
lande	lande	n1	land	land	0
of	of	pp-f	of	of	0
Prussia	Prussia	np1	Prussia	Prussia	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Winter	Winter	n1	Winter	winter	0
season	season	n1	season	season	0
,	,	,	,	,	0
they	they	pns32	they	they	0
constrained	constrained	vvd	constrained	constrain	0
the	the	dt	the	the	0
inhabitants	inhabitants	n2	inhabitants	inhabitant	0
thereof	thereof	av	thereof	thereof	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
obedient	obedient	j	obedient	obedient	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
knights	knights	n2	knights	knight	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
which	which	r-crq	which	which	0
exploite	exploite	n1	exploit	exploit	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
advice	advice	n1	advice	advice	0
and	and	cc	and	and	0
assistance	assistance	n1	assistance	assistance	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Odoacer	Odoacer	np1	Odoacer	Odoacer	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
castle	castle	n1	castle	castle	0
built	built	vvn	built	build	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
certaine	certaine	j	certain	certain	0
hill	hill	n1	hill	hill	0
of	of	pp-f	of	of	0
Samogitia	Samogitia	np1	Samogitia	Samogitia	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
immediately	immediately	av-j	immediately	immediate	0
after	after	a-acp	after	after	0
grewe	grewe	vvd	grew	grow	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
citie	citie	n1	city	city	0
,	,	,	,	,	0
being	being	vbg	being	be	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
the	the	dt	the	the	0
seate	seate	n1	seat	seat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
of	of	pp-f	of	of	0
Prussia	Prussia	np1	Prussia	Prussia	0
:	:	:	:	:	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
by	by	p-acp	by	by	0
Odoacer	Odoacer	np1	Odoacer	Odoacer	0
Kunigsberg	Kunigsberg	np1	Kunigsberg	Kunigsberg	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Kings	Kings	ng1	Kings	king	0
Mount	Mount	n1	Mount	mount	0
,	,	,	,	,	0
or	or	cc	or	or	0
Mount	Mount	vvb	Mount	mount	0
royall	royall	j	royal	royal	0
,	,	,	,	,	0
being	being	vbg	being	be	0
finished	finished	vvn	finished	finish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeere	yeere	n1	year	year	0
1255.	1255.	crd	1255.	1255.	1
Out	Out	av	Out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
fort	fort	n1	fort	fort	0
the	the	dt	the	the	0
knights	knights	n2	knights	knight	0
did	did	vdd	did	do	0
bridle	bridle	vvi	bridle	bridle	0
and	and	cc	and	and	0
restraine	restraine	vvi	restrain	restrain	0
the	the	dt	the	the	0
furie	furie	n1	fury	fury	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Infidels	Infidels	n2	Infidels	infidel	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
and	and	cc	and	and	0
compelled	compelled	vvd	compelled	compel	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
obedience	obedience	n1	obedience	obedience	0
.	.	.	.	.	1
The	The	dt	The	the	0
sixt	sixt	ord	sixt	sixth	0
Master	Master	n1	Master	master	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
Boppo	Boppo	n1	Boppo	boppo	0
ab	ab	fw-la	ab	ab	0
Osterna	Osterna	fw-la	Osterna	osterna	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
citie	citie	n1	city	city	0
of	of	pp-f	of	of	0
Kunigsberg	Kunigsberg	np1	Kunigsberg	Kunigsberg	0
was	was	vbds	was	be	0
built	built	vvn	built	build	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
very	very	j	very	very	0
same	same	d	same	same	0
instant	instant	n-jn	instant	instant	0
the	the	dt	the	the	0
knights	knights	n2	knights	knight	0
beeing	beeing	vbg	being	be	0
occupied	occupied	vvn	occupied	occupy	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
warre	warre	n1	war	war	0
of	of	pp-f	of	of	0
Curland	Curland	np1	Curland	Curland	0
,	,	,	,	,	0
the	the	dt	the	the	0
Prussians	Prussians	np1	Prussians	Prussians	0
conspiring	conspiring	vvg	conspiring	conspire	0
together	together	av	together	together	0
,	,	,	,	,	0
