A	A	dt	A	a	0
unto	unto	p-acp	unto	unto	0
Russia	Russia	np1	Russia	Russia	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
Lapland	Lapland	np1	Lapland	Lapland	0
he	he	pns31	he	he	0
placed	placed	vvd	placed	place	0
the	the	dt	the	the	0
Easterly	Easterly	j	Easterly	easterly	0
bounds	bounds	n2	bounds	bound	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Brittish	Brittish	jp	British	british	0
Empire	Empire	n1	Empire	empire	0
)	)	)	)	)	0
and	and	cc	and	and	0
many	many	d	many	many	0
other	other	j-jn	other	other	0
Islands	Islands	n2	Islands	island	0
beyond	beyond	p-acp	beyond	beyond	0
Norway	Norway	np1	Norway	Norway	0
,	,	,	,	,	0
even	even	av	even	even	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
North	North	n1	North	north	0
pole	pole	n1	pole	pole	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
appendances	appendances	n2	appendances	appendance	0
of	of	pp-f	of	of	0
Scantia	Scantia	np1	Scantia	Scantia	0
,	,	,	,	,	0
now	now	av	now	now	0
called	called	vvd	called	call	0
Norway	Norway	np1	Norway	Norway	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
people	people	n1	people	people	0
were	were	vbdr	were	be	0
wild	wild	j	wild	wild	0
and	and	cc	and	and	0
savage	savage	j-jn	savage	savage	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
neighbors	neighbors	n2	neighbours	neighbour	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
all	all	d	all	all	0
evill	evill	n-jn	evil	evil	0
commeth	commeth	vvz	comes	come	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
North	North	n1	North	north	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
certeine	certeine	j	certain	certain	0
Christians	Christians	np1	Christians	Christians	0
living	living	vvg	living	live	0
in	in	p-acp	in	in	0
secret	secret	j-jn	secret	secret	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
king	king	n1	king	king	0
Arthur	Arthur	np1	Arthur	Arthur	0
was	was	vbds	was	be	0
an	an	dt	and	a	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
good	good	j	good	good	0
Christian	Christian	np1	Christian	Christian	0
,	,	,	,	,	0
and	and	cc	and	and	0
caused	caused	vvd	caused	cause	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
baptized	baptized	vvn	baptised	baptize	0
,	,	,	,	,	0
and	and	cc	and	and	0
thorowout	thorowout	p-acp	throughout	throughout	0
all	all	d	all	all	0
Norway	Norway	np1	Norway	Norway	0
to	to	pc-acp	to	to	0
worship	worship	vvi	worship	worship	0
one	one	crd	one	one	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
receive	receive	vvi	receive	receive	0
and	and	cc	and	and	0
keepe	keepe	vvi	keep	keep	0
inviolably	inviolably	av-j	inviolably	inviolable	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
onely	onely	av-j	only	only	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
all	all	d	all	all	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
Norway	Norway	np1	Norway	Norway	0
tooke	tooke	vvd	took	take	0
wives	wives	n2	wives	wife	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
noble	noble	j	noble	noble	0
nation	nation	n1	nation	nation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Britaines	Britaines	npg1	Britaines	Britain	0
,	,	,	,	,	0
whereupon	whereupon	c-crq	whereupon	whereupon	0
the	the	dt	the	the	0
Norses	Norses	n2	Norses	norse	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
descended	descended	vvn	descended	descend	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	0
race	race	n1	raze	race	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
.	.	.	.	.	1
The	The	dt	The	the	0
aforesayd	aforesayd	j	aforesaid	aforesaid	0
king	king	n1	king	king	0
Arthur	Arthur	np1	Arthur	Arthur	0
obteined	obteined	vvd	obtained	obtain	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
&	&	cc	&	and	0
court	court	n1	court	court	0
of	of	pp-f	of	of	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
that	that	cst	that	that	0
Norway	Norway	np1	Norway	Norway	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
annexed	annexed	vvn	annexed	annex	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
Britaine	Britaine	np1	Britaine	Britain	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
inlargement	inlargement	n1	enlargement	enlargement	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
called	called	vvd	called	call	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
chamber	chamber	n1	chamber	chamber	0
of	of	pp-f	of	of	0
Britaine	Britaine	np1	Britaine	Britain	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
cause	cause	n1	cause	cause	0
the	the	dt	the	the	0
Norses	Norses	n2	Norses	norse	0
say	say	vvb	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
of	of	pp-f	of	of	0
Britaine	Britaine	np1	Britaine	Britain	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
dwell	dwell	vvb	dwell	dwell	0
here	here	av	here	here	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
native	native	j-jn	native	native	0
countrey	countrey	n1	country	country	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
drieand	drieand	vvn	drieand	drieand	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
mountaines	mountaines	n2	mountains	mountain	0
,	,	,	,	,	0
and	and	cc	and	and	0
barren	barren	j	barren	barren	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
graine	graine	n1	grain	grain	0
growing	growing	vvg	growing	grow	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
certeine	certeine	j	certain	certain	0
places	places	n2	places	place	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
countrey	countrey	n1	country	country	0
of	of	pp-f	of	of	0
Britaine	Britaine	np1	Britaine	Britain	0
is	is	vbz	is	be	0
fruitfull	fruitfull	j	fruitful	fruitful	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
corne	corne	n1	corn	corn	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
things	things	n2	things	thing	0
do	do	vdb	do	do	0
grow	grow	vvi	grow	grow	0
and	and	cc	and	and	0
increase	increase	vvi	increase	increase	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
cause	cause	n1	cause	cause	0
many	many	d	many	many	0
cruell	cruell	j	cruel	cruel	0
battels	battels	n2	battles	battle	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
oftentimes	oftentimes	av	oftentimes	oftentimes	0
fought	fought	vvn	fought	fight	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
Englishmen	Englishmen	np2	Englishmen	Englishman	0
and	and	cc	and	and	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
Norway	Norway	np1	Norway	Norway	0
,	,	,	,	,	0
and	and	cc	and	and	0
infinite	infinite	j	infinite	infinite	0
numbers	numbers	n2	numbers	number	0
of	of	pp-f	of	of	0
people	people	n1	people	people	0
have	have	vhb	have	have	0
bene	bene	vbn	be	be	0
slaine	slaine	vvn	slain	slay	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
Norses	Norses	n2	Norses	norse	0
have	have	vhb	have	have	0
possessed	possessed	vvn	possessed	possess	0
many	many	d	many	many	0
lands	lands	n2	lands	land	0
and	and	cc	and	and	0
Islands	Islands	n2	Islands	island	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Empire	Empire	n1	Empire	empire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
day	day	n1	day	day	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
possesse	possesse	vvi	possess	possess	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
could	could	vmd	could	can	0
they	they	pns32	they	they	0
ever	ever	av	ever	ever	0
afterwards	afterwards	av	afterwards	afterward	0
be	be	vbi	be	be	0
fully	fully	av-j	fully	full	0
expelled	expelled	vvd	expelled	expel	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
incorporated	incorporated	vvn	incorporated	incorporate	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
receiving	receiving	n-vvg	receiving	receive	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
religion	religion	n1	religion	religion	0
and	and	cc	and	and	0
sacraments	sacraments	n2	sacraments	sacrament	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
taking	taking	vvg	taking	take	0
wives	wives	n2	wives	wife	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
nation	nation	n1	nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
affinitie	affinitie	n1	affinity	affinity	0
,	,	,	,	,	0
and	and	cc	and	and	0
mariages	mariages	n2	marriages	marriage	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
so	so	av	so	so	0
the	the	dt	the	the	0
good	good	j	good	good	0
king	king	n1	king	king	0
Edward	Edward	np1	Edward	Edward	0
(	(	(	(	(	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
mainteiner	mainteiner	n1	maintainer	maintainer	0
of	of	pp-f	of	of	0
peace	peace	n1	peace	peace	0
)	)	)	)	)	0
ordeined	ordeined	vvd	ordained	ordain	0
and	and	cc	and	and	0
granted	granted	vvn	granted	grant	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
general	general	j	general	general	0
consent	consent	n1	consent	consent	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
people	people	n1	people	people	0
may	may	vmb	may	may	0
,	,	,	,	,	0
and	and	cc	and	and	0
ought	ought	vmd	ought	ought	0
from	from	p-acp	from	from	0
hencefoorth	hencefoorth	av	henceforth	henceforth	0
dwell	dwell	vvi	dwell	dwell	0
and	and	cc	and	and	0
remaine	remaine	vvi	remain	remain	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
king-dome	king-dome	n1	kingdom	kingdom	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
loving	loving	vvg	loving	love	0
sworne	sworne	vvn	sworn	swear	0
brethren	brethren	n2	brothers	brethren	0
.	.	.	.	.	1
{	{	{	{	{	0
n	n	wd	n	n	0
}	}	}	}	}	1
